selected_rank,state_id,split,a1,a2,a3,m,gamma,recovery_alias_margin_grid_verified,recovery_alias_margin_grid_formula,global_alias_margin_grid_verified,grid_alias_trigger_verified,grid_alias_a1_verified,grid_alias_m_verified,grid_alias_gamma_verified,recovery_alias_margin_refined,refined_minus_grid_margin,alias_source_refined,alias_trigger_refined,alias_a1_refined,alias_m_refined,alias_gamma_refined,alias_delta_a1_refined,alias_delta_m_refined,alias_gamma_factor_refined
74,15637,train,0.17275392608717086,0.025,0.0,1.1892157889902593,0.5304063351050138,0.01695479714101807,0.016954797366396324,0.031687292479896115,a1_high,0.17816393332179734,1.1520000000000001,0.6025595860743578,0.007026291708359062,-0.009928505432659007,continuous_direct_verified,m_low,0.17674205855613437,1.1592157889902592,0.584098605502129,0.003988132468963512,0.030000000000000027,1.1012285616582707
75,20914,train,0.19794151312671604,0.025,0.0,0.42432259395718575,0.023427824233778313,0.011855563658585646,0.011855563999667931,0.027324584509513892,gamma_high,0.1985923694261828,0.42400000000000004,0.028840315031266057,0.0005780728874213285,-0.011277490771164318,continuous_direct_verified,gamma_low,0.1974905665600768,0.42559258854196524,0.019523186861481925,0.00045094656663924315,0.0012699945847794991,1.2000000000000002
76,6754,train,0.18560681617818775,0.025,0.0,0.725599167495966,0.3303423410482881,0.015154679212201467,0.01515467919641592,0.032708922321312284,a1_low,0.17761628514407074,0.768,0.2398832919019491,0.007756835419681688,-0.007397843792519779,continuous_direct_verified,a1_high,0.19065145455516255,0.6994726394885257,0.3860221058261412,0.005044638376974803,0.02612652800744031,1.1685517048803444
77,8754,train,0.1997247360646725,0.025,0.0,0.586811637878418,0.010688684049485688,0.014452798348020228,0.014452798729491822,0.3510705744021932,gamma_high,0.2,0.5840000000000001,0.013803842646028852,0.004079223108263042,-0.010373575239757186,continuous_direct_verified,gamma_high,0.19997646792904103,0.5854058314285879,0.013306160053234945,0.00025173186436852624,0.001405806449830016,1.2448829052885328
78,39005,train,0.18302872087806465,0.025,0.0,1.0268652521073818,0.17240760326148968,0.012674511324602566,0.012674511194328872,0.024311498166622227,gamma_low,0.1800365289814462,1.04,0.13803842646028852,0.007297082728582256,-0.00537742859602031,continuous_direct_verified,gamma_low,0.18054189638980273,1.0391085526835022,0.1436730027179081,0.0024868244882619295,0.012243300576120442,1.2
79,25329,train,0.1296968519687653,0.025,0.0,1.1833337746560573,0.2416026048435969,0.01336435529912392,0.013364355360568484,0.040795748259395095,gamma_low,0.12708314499610485,1.2,0.19952623149688797,0.008843056811206519,-0.004521298487917401,continuous_direct_verified,gamma_high,0.13271304503869488,1.160303188547687,0.2899231258123163,0.0030161930699295902,0.023030586108370166,1.2
80,15907,train,0.11247765626758338,0.025,0.0,1.0812585346400736,0.2042029289385845,0.009479870043060876,0.009479870051538296,0.02122419485739682,gamma_low,0.1096767857443506,1.104,0.1513561248436208,0.005985216509037008,-0.003494653534023868,continuous_direct_verified,gamma_low,0.11066686780911597,1.0962287733424256,0.1701691074488204,0.0018107884584674105,0.014970238702352034,1.2
81,28834,train,0.18267363957129423,0.025,0.0,0.7306598715484143,0.8098249128521431,0.013685759456600593,0.013685759778870103,0.03150602022438391,a1_low,0.17277837102362106,0.8,0.6606934480075961,0.004126002213050289,-0.009559757243550304,continuous_direct_verified,m_low,0.18694268366942635,0.7006598715484142,0.8772977520874957,0.004269044098132113,0.030000000000000027,1.0833178112509756
82,21937,train,0.13323826137930156,0.025,0.0,1.1975615493953229,0.49459733294656766,0.009564723464780583,0.009564723457199933,0.027942385381026835,m_low,0.137946639649647,1.1520000000000001,0.5754399373371569,0.0062435272995767736,-0.003321196165203809,continuous_direct_verified,m_low,0.13640110330471444,1.1675615493953229,0.5486604086134057,0.0031628419254128848,0.030000000000000027,1.109307252719615
83,26190,train,0.1333767576608807,0.025,0.0,0.7989334061741828,0.4335400665199903,0.011263675025792761,0.011263675083119696,0.029240072271472184,m_high,0.12909102846846832,0.8320000000000001,0.3630780547701014,0.005964729105236596,-0.005298945920556165,continuous_direct_verified,m_low,0.13706282021323968,0.7689334061741828,0.4941781836137681,0.003686062552358982,0.030000000000000027,1.1398673889140574
84,17045,train,0.17317567593418065,0.025,0.0,1.1889666736125946,0.07998840814008097,0.01028315757564554,0.010283157903738842,0.021102759052966373,gamma_low,0.1705694762249667,1.2,0.04786300923226385,0.004202428230826588,-0.006080729344818951,continuous_direct_verified,gamma_low,0.1720874155269689,1.1936815907757985,0.0666570067834008,0.001088260407211744,0.0047149171632039355,1.2000000000000004
85,36786,train,0.1980093772057444,0.025,0.0,0.5516965024173259,0.4460224769426888,0.01588851839061671,0.01588851817826667,0.030486046380526433,a1_low,0.18533579494186112,0.6080000000000001,0.31622776601683794,0.005399721855442709,-0.010488796535174,continuous_direct_verified,a1_low,0.19300547458529424,0.5737959130116784,0.395473824425693,0.005003902620450168,0.022099410594352498,1.127817947472004
86,18033,train,0.13122196118347348,0.025,0.0,0.9339284799993038,0.35617098491665017,0.009863676745693415,0.00986367686907442,0.029850562783191235,m_high,0.1271311276917056,0.9680000000000001,0.28840315031266056,0.007391803899420325,-0.0024718728462730898,continuous_direct_verified,m_low,0.13482409834924314,0.9039284799993038,0.41520252472460417,0.0036021371657696533,0.030000000000000027,1.1657393283222337
87,2341,train,0.16354699414223434,0.025,0.0,0.9636513359844684,0.9374784823106427,0.010068382937552823,0.010068383216228764,0.02310609699934817,a1_low,0.15787988297991265,1.016,0.8317637711026709,0.00325198345670012,-0.006816399480852702,continuous_direct_verified,m_low,0.16666555074873976,0.9336513359844684,0.998689499018685,0.0031185566065054238,0.030000000000000027,1.0652932497791021
88,46457,train,0.1623525982256979,0.025,0.0,1.1087631367146968,0.23372344319592506,0.00987523600273535,0.009875236050588638,0.02874256636684213,gamma_low,0.15903895231940002,1.1280000000000001,0.19054607179632474,0.008780885134654862,-0.0010943508680804868,continuous_direct_verified,gamma_low,0.15936351536538376,1.1263848603899804,0.19476953599660424,0.0029890828603141295,0.017621723675283585,1.2
89,32490,train,0.1729419349692762,0.025,0.0,0.40781012549996376,0.5757822349309694,0.011972628289754081,0.011972628284285917,0.025865099340887203,a1_low,0.1601057453644041,0.464,0.4365158322401661,0.0033196054981406682,-0.008653022791613414,continuous_direct_verified,a1_low,0.1679137177060451,0.4285277506672362,0.521993294884692,0.005028217263231105,0.020717625167272435,1.103045270070297
90,35594,train,0.17779268231242895,0.025,0.0,0.6408206902444362,0.47032900020610885,0.013520463434882191,0.013520463318722111,0.0310691035220553,a1_high,0.18656868683119102,0.5920000000000001,0.5754399373371569,0.006339994897680372,-0.007180468537201819,continuous_direct_verified,m_low,0.18329554508052925,0.6108206902444362,0.5362242400147801,0.005502862768100303,0.030000000000000027,1.140104564634106
91,35641,train,0.15792520795948806,0.025,0.0,1.0410327702760696,0.5067938322172064,0.011058468751029572,0.011058468720358431,0.030842166476131836,m_high,0.15312418772427552,1.08,0.4365158322401661,0.006543356312104518,-0.004515112438925054,continuous_direct_verified,m_low,0.1616935951323756,1.0110327702760695,0.5622131538055076,0.0037683871728875495,0.030000000000000027,1.1093527941053336
92,15370,train,0.17858112547546628,0.025,0.0,0.7745992161333561,0.15042412649708536,0.009465597136480701,0.009465596856965457,0.018120938874101294,gamma_low,0.17509073729112484,0.792,0.1096478196143185,0.005120442514434633,-0.004345154622046068,continuous_direct_verified,gamma_low,0.17641707911062665,0.7849846048008348,0.12535343874757116,0.0021640463648396335,0.010385388667478623,1.1999999999999997
93,27677,train,0.18363695214502518,0.025,0.0,1.0039082184433936,0.9678115282828073,0.011440209916647555,0.011440210052521205,0.02437722697510176,a1_low,0.17801257935972656,1.056,0.8709635899560806,0.0036458437627163733,-0.007794366153931181,continuous_direct_verified,m_high,0.18023387779379382,1.0339082184433936,0.9091363657626573,0.0034030743512313555,0.030000000000000027,1.0645394516486297
94,2953,train,0.1501895355526358,0.025,0.0,1.1916066244244576,0.18468388566261065,0.0137199783969212,0.013719978324343896,0.039900306096637826,gamma_high,0.15422589946765256,1.1680000000000001,0.2398832919019491,0.008487170982069036,-0.005232807414852164,continuous_direct_verified,gamma_high,0.1528703589514405,1.175250551385229,0.22162066279513276,0.0026808233988046826,0.016356073039228702,1.2
95,6955,train,0.10583345433697106,0.025,0.0,1.0540200434625149,0.39418229548308364,0.009549258069638907,0.009549257940263983,0.027901307058008397,m_high,0.1028101283282592,1.088,0.3311311214825911,0.006104941673486589,-0.0034443163961523178,continuous_direct_verified,m_low,0.10858136124403804,1.0240200434625149,0.45104148945589884,0.0027479069070669854,0.030000000000000027,1.1442459355084234
96,18695,train,0.08199868774972857,0.025,0.0,1.1959468029439448,0.22378328531605782,0.010679228200263683,0.010679228143605297,0.026753364327724575,m_low,0.08511831641759317,1.1600000000000001,0.3019951720402016,0.005926472045776679,-0.004752756154487004,continuous_direct_verified,gamma_high,0.083770050651159,1.175087635495388,0.26853994237926937,0.0017713629014304288,0.02085916744855676,1.2
97,22025,train,0.14958259691484274,0.025,0.0,1.178861680626869,0.9628580929999285,0.05255391958614002,0.0525539195968492,0.5174854760888538,m_low,0.15099792260767897,1.1440000000000001,1.0,0.035590192557056394,-0.01696372702908363,continuous_direct_verified,m_low,0.1511128274147371,1.148861680626869,1.0,0.0015302304998943694,0.030000000000000027,1.0385746427953368
98,41650,train,0.19853259306401017,0.025,0.0,0.5861560828983784,0.9571029391278404,0.01864276809725382,0.018642768171025167,0.026780388296959202,a1_low,0.17851621073445503,0.712,0.6606934480075961,0.003873846628314054,-0.014768921468939766,continuous_direct_verified,m_high,0.19361398434899685,0.6161560828983784,0.8806608678425657,0.004918608715013317,0.030000000000000027,1.0868008038923562
99,42898,train,0.19251992269419138,0.025,0.0,0.6150956906378269,0.14034340187930514,0.009470231168447949,0.009470231025364944,0.016022418298887772,gamma_low,0.1881450637704977,0.632,0.09549925860214359,0.004172784220122315,-0.005297446948325634,continuous_direct_verified,gamma_low,0.19021865645211408,0.6243288864511848,0.11695283489942097,0.002301266242077299,0.009233195813357908,1.1999999999999997
100,28028,train,0.11069805948063732,0.025,0.0,0.7178647689521312,0.2906286891882487,0.010276414556220106,0.010276414574499872,0.01895830700705642,gamma_low,0.10738622339779703,0.744,0.22908676527677735,0.005341093563287122,-0.004935320992932984,continuous_direct_verified,gamma_low,0.10809282012296526,0.7398268201846558,0.24219057432354063,0.002605239357672068,0.021962051232524593,1.1999999999999997
101,3198,train,0.14310487830080093,0.025,0.0,0.7546209424734116,0.26887598301851706,0.010120204942386775,0.010120204843387083,0.022493725795094323,gamma_low,0.1396343494193205,0.776,0.2187761623949553,0.006469208147965764,-0.003650996794421011,continuous_direct_verified,gamma_low,0.1400079241265344,0.7749053755683855,0.22406331918209757,0.0030969541742665307,0.020284433094973853,1.2
102,32462,train,0.13232468869537117,0.025,0.0,0.5099846564233304,0.9761814701420224,0.009699027909092947,0.009699028168391848,0.02014973903373568,a1_low,0.12255917461221867,0.5920000000000001,0.758577575029184,0.0027354248933552116,-0.006963603015737736,continuous_direct_verified,m_high,0.12870348184660427,0.5399846564233304,0.8930667541008704,0.003621206848766906,0.030000000000000027,1.0930666332158236
103,1485,train,0.19981852816417817,0.025,0.0,0.9316546596586704,0.6018782923287047,0.014021549281507135,0.014021549218021056,0.04938324200127306,a1_low,0.1915132665875984,0.984,0.5011872336272722,0.006898643567214073,-0.007122905714293062,continuous_direct_verified,m_high,0.19517697303257844,0.9616546596586705,0.5452345930108672,0.004641555131599723,0.030000000000000027,1.1038886747905017
104,29621,train,0.17890890063717962,0.025,0.0,1.1868261210620403,0.2840725176062412,0.023600236477059167,0.02360023636249116,0.2117168886807363,a1_high,0.1871079651321071,1.1360000000000001,0.38018939632056126,0.012115385588800745,-0.011484850888258421,continuous_direct_verified,gamma_high,0.18376475179025628,1.1585477993007087,0.3408870211274894,0.004855851153076657,0.028278321761331604,1.2
