candidate_id,a1,m,gamma,grid_mahalanobis,continuous_mahalanobis,continuous_rms_snr,trigger,alias_a1,alias_m,alias_gamma
45773,0.0784928509965539,1.4318579815514385,0.2509898579493165,3.139349313658616,2.3119773629611924,0.14954938349573338,gamma_low,0.07627854725692503,1.4117461810378802,0.20915821495776374
45781,0.05620290394872427,1.2419926550239324,0.7189702642615885,2.7984959374820066,2.430166478704769,0.15719440185902714,gamma_high,0.060433625806759594,1.256511534910149,0.8627643171139062
45800,0.1972892099991441,0.46528795981779697,0.636322537465021,4.0650231770190866,0.7327724824742424,0.04739911157966666,a1_low,0.1922892099991441,0.47684988217705226,0.6116600303980914
45810,0.07780133895576001,0.5555255513731391,0.3071837636549026,3.205476480471858,2.014474104750688,0.13030549747585987,a1_high,0.08280360031997276,0.539585579484041,0.35001654477957683
45812,0.1044877912849188,0.8080698500201106,0.5948295535799116,4.075597058628537,2.5576146060424216,0.16543833589418558,a1_high,0.1094877912849188,0.7975491083130767,0.6698603108778032
45856,0.15326841957867146,0.2761133700981736,0.2845070101041347,0.4524860236538528,0.043395975830630235,0.0028070523248351687,a1_high,0.15826846835999037,0.2730526042423878,0.28020431633602727
45864,0.19683501031249762,0.7776572569552809,0.5102121059410274,6.851818741676988,2.263701170226773,0.1464266561816101,a1_low,0.1918350103124976,0.7816998239044392,0.4742436161663576
45913,0.025951112248003484,1.0060594516340642,0.081698339311406,1.483560197077794,0.5654567745955333,0.03657635813784017,gamma_low,0.025669139740182974,1.001383319645624,0.06808194942617167
45916,0.1410282438620925,0.7321146310400218,0.17962053951807322,12.262119293679868,3.486285758910153,0.22550907906260492,gamma_low,0.13697774029794269,0.7308332429204142,0.14968378293172768
45987,0.1417660664767027,1.2201802022568882,0.803004655316472,4.3814661517268565,2.1788392103393783,0.14093739232171454,a1_high,0.1467660664767027,1.2256232417905337,0.8725187220980809
45990,0.02560553550720215,0.5651249822974205,0.9549465866573155,0.6544451563271225,0.4901180309051244,0.031703099924873475,m_high,0.024386935239480257,0.5951249822974205,0.8643264831808691
46103,0.19832336883991958,1.731343089370057,0.7820217979792505,2.6909086940304907,1.5028113723732062,0.09720878666430197,a1_low,0.19332336883991957,1.714240767444212,0.7440016578950811
46105,0.02826533429324627,1.4795535212289541,0.8603430705890059,1.2332219266333417,0.9249054210346249,0.059827158225472465,m_high,0.030400861887102115,1.5095535212289541,1.0
46107,0.11931056883186103,1.8223440831713378,0.7516869380418211,2.2231126822078493,1.3776301876301356,0.08911148895563667,m_high,0.12433590197667926,1.8523440831713378,0.8041365543266232
46149,0.07015256900340319,1.1560116905905307,0.07270936590619384,2.6643607219391403,1.0228085885641873,0.06615998768171456,gamma_low,0.06950474816876422,1.1506323597060912,0.06059113825516152
46156,0.13209578450769185,0.9738992277253419,0.323387467591092,7.887502410243246,4.103527525019839,0.26543512983988954,a1_high,0.13709578450769186,0.9808474749903042,0.3770485357606317
46226,0.08333433773368598,0.5415929748117924,0.5966752770729363,2.419839767959305,1.399508045703342,0.09052664995135878,a1_high,0.08846555020581094,0.5149822775970005,0.6635899879250915
46236,0.14012941159307957,0.29078172869980334,0.5512250355165452,0.4434534325091752,0.17788138719210783,0.011506190422156002,a1_high,0.14512955334317906,0.2805439328093691,0.5613675722950996
46251,0.1089262992143631,1.161494150366634,0.2531374712754041,5.741519356778897,3.4245037046076687,0.22151273018823597,gamma_low,0.10581563358191513,1.1482119836353628,0.21094789272950343
46254,0.024119422957301143,0.576673271432519,0.03915437172167003,2.4054619745438126,0.38792575422290015,0.025092831061220865,gamma_low,0.023872970287732193,0.5767099191157041,0.032628643101391686
46259,0.1319484781473875,1.476890177614987,0.720993721652776,3.183361604126972,2.1800248524443346,0.14101408513397273,a1_high,0.1369484781473875,1.4948057460845505,0.7874663222333524
46296,0.1853146528825164,0.28142583671025934,0.7878584490809589,1.1983873699545808,0.24876937775051972,0.016091553347891457,a1_high,0.19039055494717722,0.2690088548655778,0.8160256955396376
46327,0.19261050652712586,1.4578251244779676,0.9576261873915791,3.5080490014564227,1.6075568955115915,0.10398421131172163,a1_low,0.18761050652712585,1.447961770794173,0.9065598561430486
46328,0.17538871411234142,0.8987610519770532,0.4424931211769581,7.97476676438673,2.892401570003919,0.18709390435473658,a1_high,0.18038871411234142,0.8989184404676699,0.4847066621545487
46345,0.04458042997866869,1.461577450716868,0.14032402162440122,1.632992541792585,0.9457486128493352,0.06117539222460683,gamma_low,0.04384036844627075,1.4483764785747715,0.11693668468700104
46374,0.027079463936388493,0.2749713006336242,0.1245271773636341,0.03467770306784823,0.03467770306784823,0.0022431141402710414,a1_low,0.016422926581288872,0.29191666666666666,0.18682223847710375
46386,0.07835780214518309,0.4984607701562345,0.9262892037909478,2.3490370634662945,0.9249938225834194,0.059832876446305465,m_high,0.07458392191048388,0.5284607701562345,0.8420919109832122
46413,0.08085443079471588,1.4736051949672402,0.39435502505861225,3.787599823314757,2.860606460050382,0.18503724966256416,gamma_low,0.07747270518980166,1.445540713253384,0.32862918754884357
46421,0.05387718193233013,1.1671860032901167,0.9164765265956522,2.9227120397253863,2.1719707446035685,0.14049310820682323,gamma_low,0.04999234962842226,1.1615249342066978,0.7637304388297101
46431,0.15600645430386068,1.0054559937864542,0.2958840292133391,7.954076822550746,4.059747947657041,0.2626032643946653,a1_high,0.16100645430386068,1.0133167059875843,0.34101999664327537
46442,0.05242616329342127,0.7881101787369699,0.6014242088515311,3.2414527614557365,2.3380249851877126,0.15123426411260785,gamma_high,0.05646340293425839,0.7677335941945724,0.7217090506218373
46479,0.17341479565948248,1.7507076168525963,0.5787399160303176,3.051215601885817,1.8359780115391795,0.1187595450267458,a1_high,0.17841479565948248,1.771850390038105,0.617604653729755
46491,0.12118417788296938,1.5272254976443946,0.3908636651653796,4.879121088013003,3.281616648227549,0.2122701348525282,a1_high,0.12618417788296937,1.5551997871254561,0.4517194356389778
46551,0.19584892857819797,1.044878565557301,0.9035321533679962,5.394093007475369,1.8401252895646723,0.11902781014120326,a1_low,0.19084892857819796,1.0469709029258611,0.8500811477742393
46553,0.02761424779891968,1.7929535340890288,0.9818527824152261,0.5905413405765108,0.5905413405765108,0.03819894382479882,m_low,0.025828282439268904,1.7512499999999998,0.8767123872968686
46562,0.09845264367759228,0.7657076584454626,0.21903781297616662,8.957650038735176,3.5452666435087274,0.2293242353314589,gamma_high,0.10231160230258335,0.7663497908119594,0.2628453755713999
46604,0.13524092510342597,0.7395282571204007,0.4381064302753657,5.180363573142463,2.5835534158777085,0.1671161780225842,a1_high,0.14024092510342598,0.7328122217905131,0.48516934023743097
46613,0.05122377593070269,1.7290776227600873,0.38576333441771565,1.5857394380244758,1.270398131040587,0.08217522383000975,m_high,0.05319375155169011,1.7590776227600873,0.4397067143630966
46673,0.024998438358306885,1.7187566785980015,0.14913468579761685,0.5355816176865252,0.5355816176865212,0.034643894884022385,gamma_low,0.024537929297673997,1.7014999999999998,0.12181879120101162
46728,0.1917281871661544,0.8544576082658023,0.7224286199081689,4.63373126156882,1.8522954916217012,0.11981503506987475,a1_high,0.1967281871661544,0.848264736694547,0.7689983434710298
46764,0.1270169720053673,0.5751431216765195,0.6326395748089999,3.1937773610048334,1.3347881182659347,0.08634026586161311,a1_high,0.13202473165428116,0.5577870111727565,0.6813680548390966
46792,0.18883723448961975,0.2507351030036807,0.27736947111785415,0.5369171545192796,0.139153825470638,0.009001112702744101,a1_low,0.16657759953484705,0.2616730488025469,0.2959117781040911
46809,0.027247739396989348,1.7434654554817826,0.5556449915934354,0.7394849897165925,0.7394849897165899,0.047833307578245984,m_high,0.028786439955248124,1.7844166666666665,0.6309573444801934
46859,0.10418555419892073,1.4629623882099987,0.5329710999596864,4.379904076321119,2.9519209377377327,0.19094389220204278,a1_high,0.10918555419892073,1.4892465936927308,0.610868804165649
46907,0.11583021394908428,1.0222503594774752,0.4409274386614561,7.389894069286127,3.6712972554550625,0.23747647791830845,a1_high,0.12083021394908429,1.0285985255257648,0.5085218599846489
