selection_order,candidate_local_index,maximin_rms_snr_at_selection,alias_score
89,1088,1.5100403274743823,0.40016764402389526
90,3644,1.5074236547918196,1.0260894298553467
91,3430,1.5034162964319084,0.7759268879890442
92,2356,1.499870901374268,0.7734625339508057
93,2325,1.4978103824945421,0.7631384134292603
94,3832,1.4961261022654522,0.4060250520706177
95,3565,1.4941829592261748,0.8701503276824951
96,1276,1.4732354065031525,0.7725950479507446
97,98,1.4656816154539805,0.7786470055580139
98,310,1.462783858574009,0.397070974111557
99,4123,1.4398449209594442,0.6359963417053223
100,4359,1.437102544784216,1.0484808683395386
101,714,1.4268331664280942,0.7119193077087402
102,3622,1.4228694391922885,0.4602743983268738
103,2619,1.4198768549052896,0.47272640466690063
104,2141,1.4162063218394316,0.6809316277503967
105,863,1.4123472806366875,0.5601269602775574
106,3866,1.4079898314035613,0.48767173290252686
107,99,1.4022203350881464,0.41574355959892273
108,352,1.3996280857481556,0.37071579694747925
109,2394,1.3985243329007842,1.927388072013855
110,3244,1.3956675766896074,0.4548357129096985
111,3391,1.3927884065984362,0.3556238114833832
112,105,1.3916423414907897,0.35137492418289185
113,4383,1.390943829379068,6.85024356842041
114,3264,1.3902613300269808,0.993114173412323
115,2451,1.3873227619144564,1.015082597732544
116,213,1.3826741656021104,0.3636113405227661
117,3970,1.3770534999649195,0.36781439185142517
118,1454,1.3680467692398786,0.8245812058448792
119,1750,1.3678265135162613,0.4449091851711273
120,2319,1.359487864879647,1.071930170059204
121,1663,1.3564665079909444,0.48989492654800415
122,2038,1.3488462954825666,1.0674971342086792
123,709,1.3331099921111593,0.3814730942249298
124,3261,1.3305034792121813,4.468106269836426
125,3227,1.3282884384946534,0.38711652159690857
126,910,1.3260624503137524,1.0328289270401
