selection_order,candidate_local_index,maximin_rms_snr_at_selection,alias_score
91,3742,1.5644658119754091,0.3056526184082031
92,1926,1.5552209084737114,0.345757395029068
93,886,1.5546098017285057,0.34890297055244446
94,4291,1.5494922973703127,0.9655793905258179
95,1238,1.5449860445639,0.40016764402389526
96,864,1.5373805308872999,0.6859853267669678
97,2683,1.5243008150817152,0.7734625339508057
98,812,1.5161142795979188,0.7119193077087402
99,1661,1.512920357744582,0.7374087572097778
100,3897,1.5034162964319084,0.7759268879890442
101,873,1.500985705497587,0.32591068744659424
102,4042,1.5009495755176083,0.8701503276824951
103,670,1.5004503990717288,0.32853177189826965
104,2650,1.4978103824945421,0.7631384134292603
105,1443,1.4732354065031525,0.7725950479507446
106,1635,1.469510684722309,1.0329405069351196
107,112,1.4656816154539805,0.7786470055580139
108,1648,1.4465177180532098,0.8245812058448792
109,4234,1.445446528828819,0.38338610529899597
110,463,1.4431793992695503,0.5196646451950073
111,3386,1.4399884174982185,0.34639671444892883
112,4939,1.437102544784216,1.0484808683395386
113,1903,1.420003443270366,0.3108311891555786
114,2611,1.4097225444396675,0.3946302533149719
115,106,1.4093135397547751,0.5017379522323608
116,5143,1.4011646269205653,0.6739672422409058
117,3362,1.4003856250278388,0.6236881613731384
118,1702,1.3969092913632744,4.757879734039307
119,5212,1.3938051046423534,0.4901193380355835
120,1061,1.393416882893564,0.31097689270973206
121,5023,1.3933662655592882,0.45689085125923157
122,3405,1.3926572529149912,0.5315351486206055
123,977,1.390010124206772,5.684314250946045
124,4809,1.3893421711972294,0.38403695821762085
125,241,1.383361043030285,0.3636113405227661
126,2948,1.3802613468769873,0.7075185775756836
127,3627,1.3718267334702883,0.4244441092014313
128,4064,1.362281001605198,0.3449367582798004
129,1431,1.3597986677567966,0.3151257634162903
130,3698,1.3575281955825083,4.468106269836426
131,3242,1.3384946997633727,0.6490883827209473
132,807,1.3331099921111593,0.3814730942249298
133,4399,1.3107139337606164,0.3011453151702881
134,5207,1.3060072706335502,0.3100685477256775
