state_1,state_2,a1_1,a1_2,gamma_1,gamma_2,reference_noise_level,rms_g_difference,l2_g_difference,relative_l2_difference,master_mean_rms_g,sigma_reference,snr_sep_rms,snr_sep
3,12,0.06875,0.125,0.01,0.01,0.002,0.0021440297192183767,0.04794196197952078,0.1223233507935478,0.01747911912603812,3.495823825207624e-05,61.33117189024932,1371.4066948632178
3,13,0.06875,0.125,0.01,0.1,0.002,0.001932570856952291,0.04321359807480345,0.11092495245164648,0.017374298829116668,3.4748597658233335e-05,55.615794224558805,1243.6069650875368
3,14,0.06875,0.125,0.01,1.0,0.002,0.00041675431437881023,0.009318909768673377,0.025005141219798084,0.016621695981586793,3.324339196317359e-05,12.536455811743968,280.3236739198182
3,15,0.06875,0.14375000000000002,0.01,0.01,0.002,0.002858706316366373,0.0639226165110323,0.15984705361233928,0.017834292958573666,3.566858591714733e-05,80.1463316489953,1792.126457143963
3,16,0.06875,0.14375000000000002,0.01,0.1,0.002,0.002615526896934023,0.058484959385235624,0.1472460985065458,0.01771371816492802,3.542743632985604e-05,73.82772133386969,1650.838035264441
3,17,0.06875,0.14375000000000002,0.01,1.0,0.002,0.0008703640312909982,0.019461931391374258,0.05151961560372692,0.016848023501360738,3.3696047002721475e-05,25.829855686653776,577.5731316436734
3,18,0.06875,0.16250000000000003,0.01,0.01,0.002,0.003573382876169108,0.07990327020747838,0.19590351451941845,0.01818952902337438,3.637905804674876e-05,98.2263716552844,2196.408442043744
3,19,0.06875,0.16250000000000003,0.01,0.1,0.002,0.0032984832854556305,0.07375632848925634,0.182199850135072,0.018053194885906995,3.610638977181399e-05,91.35455819043285,2042.7500216826804
3,20,0.06875,0.16250000000000003,0.01,1.0,0.002,0.0013249909439297352,0.029627698201985003,0.07739001905358907,0.017074373857374703,3.414874771474941e-05,38.80057198576127,867.6071652603621
3,21,0.06875,0.18125000000000002,0.01,0.01,0.002,0.004288059514858466,0.09588392566788298,0.23057683525070555,0.018544821023638997,3.708964204727799e-05,115.61339711481973,2585.1941505841496
3,22,0.06875,0.18125000000000002,0.01,0.1,0.002,0.003981439799308604,0.0890277003957716,0.21586170522983697,0.0183927232779755,3.6785446555951e-05,108.23410267027201,2420.1881105441976
3,23,0.06875,0.18125000000000002,0.01,1.0,0.002,0.0017798555610435795,0.039798780246244704,0.10259662226100982,0.01730074530795849,3.460149061591698e-05,51.43869611862417,1150.2042119519824
3,24,0.06875,0.2,0.01,0.01,0.002,0.005002735942344962,0.11186457640564805,0.2639448316187034,0.018900163211845213,3.780032642369042e-05,132.34636881891106,2959.3547725434373
3,25,0.06875,0.2,0.01,0.1,0.002,0.0046643964525273285,0.10429907541859978,0.24830175050841696,0.018732298343422313,3.746459668684463e-05,124.50144576533481,2783.93696028292
3,26,0.06875,0.2,0.01,1.0,0.002,0.0022348128625038497,0.04997193477549498,0.1271568287297948,0.017527136356550573,3.5054272713101145e-05,63.75293764598953,1425.55902341738
4,5,0.06875,0.06875,0.1,1.0,0.002,0.0008362393119734406,0.01869887947030267,0.05250185273114687,0.015885275105529024,3.1770550211058046e-05,26.321209623948516,588.5601396917056
4,6,0.06875,0.08750000000000001,0.1,0.01,0.002,0.0008309916233907741,0.01858153758634675,0.049590547172450754,0.01671139405972482,3.342278811944964e-05,24.863025203669267,555.9541448169504
4,7,0.06875,0.08750000000000001,0.1,0.1,0.002,0.0006829568569636107,0.015271379578702341,0.04093621188052805,0.0166380645519121,3.32761291038242e-05,20.523927372463618,458.9289677009729
4,8,0.06875,0.08750000000000001,0.1,1.0,0.002,0.00038246293765907996,0.00855213127479967,0.023674854925508183,0.016111521875946,3.2223043751892e-05,11.869236829516558,265.40420391843105
4,9,0.06875,0.10625000000000001,0.1,0.01,0.002,0.0015456648974189284,0.03456211781063963,0.0903192064006511,0.017066419735122386,3.4132839470244774e-05,45.28380648689829,1012.5766958465051
4,10,0.06875,0.10625000000000001,0.1,0.1,0.002,0.0013659137646082448,0.03054276029066682,0.08023489095016785,0.01697734818043155,3.3954696360863104e-05,40.2275358345606,899.5150469338623
4,11,0.06875,0.10625000000000001,0.1,1.0,0.002,8.647139746153716e-05,0.0019335592283339985,0.0052784856837081034,0.016337797844046154,3.2675595688092306e-05,2.646360246557011,59.174414042545806
4,12,0.06875,0.125,0.1,0.01,0.002,0.0022603402377166532,0.050542744238124715,0.12938603875816934,0.01742152377214335,3.48430475442867e-05,64.87205904832761,1450.5833387244088
4,13,0.06875,0.125,0.1,0.1,0.002,0.0020488705539815437,0.04581413835800384,0.11799186357345184,0.0173167034752219,3.46334069504438e-05,59.15879303798291,1322.8308269977108
4,14,0.06875,0.125,0.1,1.0,0.002,0.000531878204182682,0.011893158203029901,0.03202363887295419,0.016564100627692025,3.3128201255384054e-05,16.055148907193995,359.0040434536724
4,15,0.06875,0.14375000000000002,0.1,0.01,0.002,0.002975016205225057,0.06652338469046692,0.16689019189389187,0.017776697604678898,3.55533952093578e-05,83.6774149896666,1871.0838809835438
4,16,0.06875,0.14375000000000002,0.1,0.1,0.002,0.0027318274707486393,0.06108551927395276,0.1542957122030952,0.01765612281103325,3.53122456220665e-05,77.36204318429213,1729.867874383515
4,17,0.06875,0.14375000000000002,0.1,1.0,0.002,0.000986168959306798,0.022051408303102243,0.058574954942393787,0.01679042814746597,3.358085629493194e-05,29.36699858531099,656.6660513189554
4,18,0.06875,0.16250000000000003,0.1,0.01,0.002,0.0036896923792101017,0.08250402975976719,0.2029231928175622,0.018131933669479613,3.626386733895923e-05,101.74569481854927,2275.1029003222425
4,19,0.06875,0.16250000000000003,0.1,0.1,0.002,0.003414784372931808,0.07635689986379515,0.18922839533580801,0.017995599532012227,3.5991199064024455e-05,94.87831641444552,2121.543650934343
4,20,0.06875,0.16250000000000003,0.1,1.0,0.002,0.0014409656864338878,0.03222097228110819,0.08444906653496222,0.017016778503479935,3.403355700695987e-05,42.339555813669726,946.7412493651192
4,21,0.06875,0.18125000000000002,0.1,0.01,0.002,0.004404368757356479,0.09848467939425365,0.2375696274370292,0.01848722566974423,3.6974451339488456e-05,119.1192457980477,2663.5873103294084
