state_id,a1,a2,a3,m,gamma,recovery_alias_margin_grid_verified,recovery_alias_trigger_grid,recovery_alias_a1_grid,recovery_alias_m_grid,recovery_alias_gamma_grid
22243,0.06475192508660257,0.025,0.0,0.752099434286356,0.10948512106290581,0.0027062777031393328,gamma_low,0.0641831878137089,0.76,0.09120108393559097
22244,0.07770686959847808,0.025,0.0,0.9102984748780727,0.846792918940133,0.004766687987145495,m_low,0.07941356011070846,0.88,0.9120108393559097
22245,0.16699191723018886,0.025,0.0,0.6714740268886089,0.02994907992952336,0.00413777064247458,gamma_high,0.16864076663670835,0.664,0.05011872336272725
22246,0.1614166698884219,0.025,0.0,1.1260759852826596,0.30786433513038564,0.013840060921739948,gamma_low,0.1571197824935578,1.1520000000000001,0.25118864315095807
22247,0.10084255081601443,0.025,0.0,0.49312311932444575,0.08164317303247683,0.0034468356906691474,gamma_low,0.09910767339689394,0.504,0.05011872336272725
22248,0.09141975608654321,0.025,0.0,0.850682596117258,0.23205154623295102,0.006378870172327569,gamma_high,0.09392330586272102,0.8240000000000001,0.28840315031266056
22249,0.15214379276148976,0.025,0.0,0.7176198609173298,0.0614584506846542,0.002910942141108809,gamma_high,0.15321030219243179,0.712,0.07585775750291836
22250,0.17648795414716006,0.025,0.0,1.084819445759058,0.6324739577269292,0.012355214986147642,a1_high,0.1852419888658381,1.016,0.758577575029184
22251,0.08705298891291023,0.025,0.0,0.5459095425903797,0.022347973608849953,0.000752109746441076,gamma_high,0.08728553560030584,0.544,0.02754228703338166
22252,0.05547675467096269,0.025,0.0,1.1916100554168225,0.05571157888446977,0.0030005288395422917,gamma_high,0.05600380456791661,1.1840000000000002,0.07585775750291836
22253,0.1822640201542527,0.025,0.0,0.42739497646689417,0.14656396549313333,0.006709644570924084,a1_high,0.1886231806954915,0.40800000000000003,0.19952623149688797
22254,0.1391887770034373,0.025,0.0,0.969570242613554,0.015185210288803846,0.0012360927655290226,gamma_high,0.13949610408811636,0.9680000000000001,0.0199526231496888
22255,0.11611244007945062,0.025,0.0,0.6120079956948757,0.5329302855363033,0.006790333794501697,a1_low,0.1110089119049825,0.656,0.4365158322401661
22256,0.12320919982157649,0.025,0.0,0.9816947259008885,0.07122424936192999,0.003807475871682399,gamma_high,0.12413692381823058,0.9760000000000001,0.08709635899560805
22257,0.13676061914302412,0.025,0.0,0.6490348227322101,0.20205563197910156,0.004991296407051054,gamma_low,0.13427197217797635,0.664,0.16595869074375605
22258,0.1892297604121268,0.025,0.0,1.153807697445154,0.019589476818386478,0.001966675316891837,gamma_high,0.18971582668188888,1.1520000000000001,0.025118864315095794
22259,0.053217412531375886,0.025,0.0,0.4144949622452259,0.7412115990752561,0.002671384787469434,m_high,0.050541706695612754,0.456,0.6309573444801934
22260,0.07994192433543504,0.025,0.0,1.0726955227553843,0.1671965202663572,0.005265607626216419,gamma_low,0.07861044301020381,1.088,0.13182567385564073
22261,0.17889265189878645,0.025,0.0,0.5088832758367061,0.04754022060502395,0.0020691576360756334,gamma_low,0.17797926340921558,0.512,0.038018939632056124
22262,0.14519235733896496,0.025,0.0,0.8884851567447185,0.4598745262320449,0.007486318537904211,m_high,0.14120463677774603,0.92,0.3981071705534973
22263,0.09370255833491684,0.025,0.0,0.7305200777947902,0.017438900174486884,0.001274182038164164,gamma_high,0.0939927121400002,0.728,0.023988329190194897
22264,0.10324723264202476,0.025,0.0,1.1132748670876027,0.34348595677783306,0.011139176559983463,m_low,0.10773063341007734,1.064,0.4365158322401661
22265,0.15430558938533068,0.025,0.0,0.45522434487938884,0.013013014062174316,0.000503042031575084,gamma_low,0.1540873213389593,0.456,0.010471285480508996
22266,0.16927473540417853,0.025,0.0,0.9474240072071552,0.12602051903407838,0.007623765391918528,gamma_low,0.16684663572071332,0.9600000000000001,0.09549925860214359
22267,0.0707554501015693,0.025,0.0,0.6835019029676914,0.03578588889338657,0.0010911337182331693,gamma_high,0.07109786243438315,0.68,0.04570881896148752
22268,0.06232378259301186,0.025,0.0,0.8292008958756923,0.026020318975918503,0.0008892442855313151,gamma_low,0.062096849089162375,0.8320000000000001,0.018197008586099836
22269,0.19878130564466123,0.025,0.0,0.7899980299174785,0.9835325461780692,0.008953808623224545,m_high,0.19443901104246697,0.8240000000000001,0.9120108393559097
22270,0.12758100689388813,0.025,0.0,1.0071731828153134,0.0954622220464277,0.004805720445868826,gamma_high,0.12875995670825718,1.0,0.1148153621496883
22271,0.11358441240154207,0.025,0.0,0.5745987348258496,0.2704829010360056,0.006703776674299506,gamma_low,0.109948212499021,0.6000000000000001,0.20892961308540398
22272,0.11352054746821524,0.025,0.0,1.0087238930165767,0.4058329161955873,0.007848676190930973,m_high,0.11048919901977376,1.04,0.34673685045253166
22273,0.12766261436045173,0.025,0.0,0.5730244211852551,0.011526006998962125,0.0021724525063899517,gamma_high,0.12861959724482933,0.5680000000000001,0.026302679918953815
22274,0.19825924201868478,0.025,0.0,0.83077597245574,0.11063079310349815,0.005874181435596906,gamma_low,0.1960390093881985,0.8400000000000001,0.08709635899560805
22275,0.06282810368575156,0.025,0.0,0.7884480826556682,0.04190674541120247,0.0012507147902263106,gamma_low,0.06252276567503612,0.792,0.03162277660168379
22276,0.07080257888883353,0.025,0.0,0.9489982731640338,0.029655729382724993,0.0012553977331315096,gamma_low,0.07051548646227275,0.9520000000000001,0.020892961308540396
22277,0.16917209802195432,0.025,0.0,0.6819511450827122,0.8403843411203596,0.00868521459475134,a1_high,0.17813657177944364,0.616,1.0
22278,0.15484438915736976,0.025,0.0,1.1148248620331287,0.08084454519673204,0.004264550622480464,gamma_low,0.1537681644337198,1.12,0.06606934480075961
22279,0.10276394146494569,0.025,0.0,0.453649315983057,0.30553842561834255,0.004612234419200977,gamma_low,0.09882372942175349,0.48000000000000004,0.2398832919019491
22280,0.09363639983348548,0.025,0.0,0.8900603286921978,0.06085606567263249,0.0027767429120748254,gamma_low,0.09297593062255019,0.896,0.04570881896148752
22281,0.1452762499917299,0.025,0.0,0.7289702259004116,0.23029486099199079,0.010431721804801957,a1_high,0.15051080201845607,0.696,0.3019951720402016
22282,0.1783728818409145,0.025,0.0,1.074246137589216,0.022129415880853282,0.0021357667793028444,gamma_high,0.17892837132473421,1.072,0.028840315031266057
22283,0.08044396024197341,0.025,0.0,0.50730886682868,0.6276997634720982,0.004907247549465188,m_low,0.08520765286915291,0.456,0.758577575029184
22284,0.053262257808819415,0.025,0.0,1.1553575970232486,0.1480953607924231,0.003924111735172929,gamma_low,0.05242063374718166,1.1680000000000001,0.1148153621496883
22285,0.18912941603921357,0.025,0.0,0.4129198379814625,0.05616712542261359,0.0035715662776686975,gamma_low,0.1879225717994967,0.41600000000000004,0.04570881896148752
22286,0.13730170242488388,0.025,0.0,0.9832690872251987,0.5385057815855411,0.007200682867602748,m_high,0.13380811942862383,1.016,0.47863009232263826
22287,0.12272361563518645,0.025,0.0,0.6474841602146626,0.01530957954380143,0.002446592454207991,gamma_low,0.12255713187238373,0.648,0.012589254117941675
22288,0.11575331338681281,0.025,0.0,0.9711208574473857,0.20370692069168211,0.008767710301648374,gamma_low,0.11329391039433316,0.992,0.15848931924611134
22289,0.13956563784740866,0.025,0.0,0.6104335866868495,0.07196813040688899,0.0026770715787839475,gamma_low,0.13855510124505463,0.616,0.057543993733715694
22290,0.18203721828758718,0.025,0.0,1.1931852273643018,0.7472855203218661,0.012536847623854265,a1_high,0.18768432756178466,1.1440000000000001,0.8317637711026709
22291,0.0556858223862946,0.025,0.0,0.4258451245725155,0.01979450810169027,0.0004632650327721537,gamma_high,0.055858982458810554,0.42400000000000004,0.025118864315095794
22292,0.08739080238156022,0.025,0.0,1.0863938070833683,0.04718053706842839,0.003647965407806853,gamma_high,0.08816951440437312,1.08,0.06606934480075961
22293,0.1760946415830404,0.025,0.0,0.5443588800728321,0.16555847065567295,0.0059332368397545625,gamma_low,0.17236504210479078,0.56,0.12589254117941676
22294,0.15239190785214307,0.025,0.0,0.8522324956953525,0.017307187602566068,0.0028365682095131224,gamma_high,0.15321071151355822,0.8480000000000001,0.028840315031266057
22295,0.09122714009135963,0.025,0.0,0.7160447366535664,0.45537506565988184,0.00549353479978737,m_high,0.08808538181532194,0.752,0.38018939632056126
22296,0.10048571657389403,0.025,0.0,1.1276510618627071,0.012914474100274777,0.0018993965619133173,gamma_low,0.10036874464340464,1.1280000000000001,0.010471285480508996
22297,0.16179124666377903,0.025,0.0,0.49157317206263546,0.34012002600407476,0.00965685513635815,a1_low,0.1539271949459509,0.528,0.25118864315095807
22298,0.16676282291300598,0.025,0.0,0.9118491850793361,0.035515683125336386,0.005814766845901532,gamma_high,0.16849240289047182,0.904,0.057543993733715694
22299,0.07791822138242424,0.025,0.0,0.6698997132480145,0.1247883431369789,0.002712141038787864,gamma_low,0.07696170823909305,0.68,0.1
22300,0.06509202318266034,0.025,0.0,0.8179499514400959,0.9915769448992429,0.0031493379236652457,m_high,0.06351422856744078,0.8560000000000001,0.9120108393559097
22301,0.1912889238446951,0.025,0.0,0.7505244053900242,0.02629213839689868,0.0013069020388689644,gamma_low,0.19088820234768794,0.752,0.02187761623949553
22302,0.13008619486354295,0.025,0.0,1.0458735652267932,0.2726987972604021,0.010017297409354765,gamma_low,0.1268069728211567,1.072,0.2187761623949553
22303,0.1064283656422049,0.025,0.0,0.5850764371454715,0.09646073230388752,0.002706016147751543,gamma_high,0.10776059338213723,0.5760000000000001,0.12022644346174131
22304,0.1102981618139893,0.025,0.0,0.8498887032270431,0.021997654634546428,0.0010985146430046535,gamma_high,0.110584374995859,0.8480000000000001,0.02754228703338166
22305,0.1332293716724962,0.025,0.0,0.782450944185257,0.5820295491004429,0.005841407193697584,m_low,0.1375655390660075,0.744,0.6606934480075961
22306,0.19503630623221402,0.025,0.0,1.0153000980615614,0.05996047637429634,0.0058705450728275144,gamma_high,0.196826235497997,1.008,0.07943282347242814
22307,0.06839416781440377,0.025,0.0,0.5545151710510254,0.21159725377445354,0.003612857358245076,gamma_low,0.06647011561572577,0.5760000000000001,0.15848931924611134
22308,0.07402557278983296,0.025,0.0,1.1080288395285605,0.5083174553334975,0.004756830965033469,m_low,0.07617591385881102,1.072,0.5754399373371569
22309,0.1636059489566833,0.025,0.0,0.47193873673677444,0.013419716667861235,0.003946668578132241,gamma_high,0.1656860043270291,0.464,0.03630780547701014
22310,0.15806671669706704,0.025,0.0,0.9297147437930107,0.13856096156189862,0.008005069656873481,gamma_low,0.15554909552836343,0.9440000000000001,0.10471285480508996
22311,0.09719726908951998,0.025,0.0,0.6877774730324745,0.048785974494828646,0.0028097326703516727,gamma_high,0.0981701951916582,0.68,0.06918309709189363
22312,0.08807033989578486,0.025,0.0,1.0560297608375548,0.10442909384660687,0.0036209070594976295,gamma_low,0.08718948575506673,1.064,0.08317637711026708
22313,0.14849918996915223,0.025,0.0,0.5139826327562332,0.036733552643487356,0.0025678007762533093,gamma_low,0.14711938708050606,0.52,0.019054607179632473
22314,0.17280612033791842,0.025,0.0,0.884356254339218,0.37970607134428674,0.016821118110390696,a1_low,0.16556452100798094,0.928,0.28840315031266056
22315,0.08366634170524777,0.025,0.0,0.7481807082891464,0.010011302956876694,0.0015834926042653241,gamma_high,0.08413605985404961,0.744,0.02187761623949553
22316,0.05882892543449998,0.025,0.0,0.9891927853226662,0.0803630304158144,0.0034477759306320538,gamma_low,0.058066845309429876,1.0,0.05248074602497726
22317,0.18590708374977116,0.025,0.0,0.6284933134913444,0.28330874127644773,0.009002802007301813,a1_high,0.19203266285715548,0.6000000000000001,0.34673685045253166
22318,0.1428678562399,0.025,0.0,1.173744960129261,0.029219244959341653,0.00221010898411504,gamma_low,0.14237918048307233,1.1760000000000002,0.02187761623949553
22319,0.11950062648393216,0.025,0.0,0.40641707032918933,0.7721555693906634,0.007170227288916597,a1_low,0.11353516175814422,0.448,0.6606934480075961
22320,0.12190587827935816,0.025,0.0,1.1874809622764588,0.032490391391978055,0.003006231942954094,gamma_high,0.12254607879881278,1.1840000000000002,0.04365158322401661
22321,0.13575734570622444,0.025,0.0,0.44505541622638706,0.12348849107481599,0.0036924863517816286,gamma_high,0.13872216987006436,0.43200000000000005,0.15848931924611134
22322,0.18818933195434512,0.025,0.0,0.9529046714305878,0.011919463274695797,0.0008136592045306652,gamma_high,0.18840865941188029,0.9520000000000001,0.014454397707459272
22323,0.05187693596817553,0.025,0.0,0.6171075433492661,0.3396659011700913,0.004530220134949896,m_low,0.05393430543380838,0.5840000000000001,0.41686938347033553
22324,0.08123877365142107,0.025,0.0,0.8706196680665016,0.2379628183531597,0.0061411097250915715,gamma_high,0.08322909653309164,0.8480000000000001,0.28840315031266056
22325,0.1799034698866308,0.025,0.0,0.70954177826643,0.08983315875754357,0.0057960758063120505,gamma_low,0.1775778023310257,0.72,0.06309573444801933
22326,0.14623925802297894,0.025,0.0,1.0923176959156988,0.8729663693287655,0.006312232167225846,m_high,0.1422824331355529,1.1360000000000001,0.7943282347242817
22327,0.09503549034707248,0.025,0.0,0.5253682240843773,0.02471037292869843,0.0010128251407470073,gamma_low,0.09467399960447807,0.528,0.017378008287493755
22328,0.10429459880106152,0.025,0.0,0.9184251993894577,0.6520989754805202,0.005972151548822753,m_low,0.107215019709138,0.88,0.7244359600749902
22329,0.1556391288060695,0.025,0.0,0.6513902723789216,0.018434441496687527,0.002063518396181874,gamma_high,0.15632867170002335,0.648,0.02754228703338166
22330,0.17057111924514176,0.025,0.0,1.1467639833688734,0.17934032524109547,0.012086518512351792,gamma_low,0.1677378272526026,1.1600000000000001,0.1445439770745927
22331,0.07176566068083048,0.025,0.0,0.4855762243270874,0.06763831618672887,0.0011580385175296553,gamma_high,0.07239540213370181,0.48000000000000004,0.08317637711026708
22332,0.06128367767669261,0.025,0.0,1.0265898451209068,0.01583288975455796,0.0011158192056251986,gamma_high,0.0614831610538142,1.024,0.022908676527677724
22333,0.19744157842360438,0.025,0.0,0.5909025743603706,0.4506325341314358,0.012121210085792204,a1_low,0.1924147519826683,0.616,0.3981071705534973
22334,0.12627736181020738,0.025,0.0,0.8111541196703911,0.04354535072047343,0.0018815388760650737,gamma_high,0.12681350917644374,0.808,0.05248074602497726
22335,0.11258038962259889,0.025,0.0,0.7688140168786048,0.16533773775496996,0.007261644805295148,gamma_low,0.11076658950827645,0.784,0.13182567385564073
22336,0.11134559335187079,0.025,0.0,0.9339515462517738,0.05383642611589209,0.0030771343897673374,gamma_high,0.1121482225431404,0.928,0.06918309709189363
22337,0.12518668957054618,0.025,0.0,0.69777602404356,0.15305019065167794,0.006484457611225928,gamma_low,0.123171483150892,0.712,0.12022644346174131
22338,0.19640586688183248,0.025,0.0,1.1056493833661079,0.014805123793578692,0.0018189513213956203,gamma_high,0.19687433049680056,1.104,0.0199526231496888
22339,0.060103842103853826,0.025,0.0,0.46360227912664415,0.5615236554989481,0.004624996316881198,m_high,0.05760789146187096,0.496,0.47863009232263826
22340,0.0730576416477561,0.025,0.0,1.0241465806961059,0.22122816291559938,0.006856435735758195,gamma_low,0.07115460901035842,1.048,0.16595869074375605
22341,0.17171439854428172,0.025,0.0,0.5568187147378921,0.06275346734948589,0.0021666460991371555,gamma_high,0.17289886903549603,0.552,0.07585775750291836
22342,0.1567641400266439,0.025,0.0,0.8395700991153716,0.6084005274224485,0.012395312108270728,a1_high,0.1620546246422235,0.8,0.6918309709189366
22343,0.10556831168942155,0.025,0.0,0.7788706511259078,0.02302262005949914,0.001747399777399725,gamma_high,0.10599906587542342,0.776,0.03162277660168379
22344,0.09607799234800041,0.025,0.0,1.1649213418364526,0.8082037208385301,0.007343159109176195,m_low,0.09818274689785192,1.1280000000000001,0.8709635899560806
22345,0.14741229419596497,0.025,0.0,0.4041364386677742,0.03054577914916653,0.0016381943887312656,gamma_low,0.14631462257830607,0.40800000000000003,0.018197008586099836
22346,0.18113147569820287,0.025,0.0,0.9994854256510735,0.29647904515462487,0.014149470370118085,a1_low,0.17544911674793753,1.032,0.22908676527677735
22347,0.08233624529093506,0.025,0.0,0.6320476904511452,0.0840133045616114,0.0021536183731157206,gamma_high,0.08320415601634716,0.624,0.10471285480508996
22348,0.05075886719860137,0.025,0.0,0.8800904363393783,0.011060157394966148,0.0022265777866987595,gamma_high,0.05082711194426069,0.88,0.013803842646028852
22349,0.18690868555568163,0.025,0.0,0.7381531894207001,0.4189420061208541,0.012597477659275987,a1_high,0.19614474762187348,0.6880000000000001,0.5248074602497725
22350,0.13445842228829863,0.025,0.0,1.058429029583931,0.040571147868959274,0.0041889406114638435,gamma_low,0.13350038850800236,1.064,0.025118864315095794
22351,0.12076953249052168,0.025,0.0,0.5223389506340027,0.11522961829425984,0.004664884497802494,gamma_low,0.11845023618439729,0.536,0.07943282347242814
22352,0.11848787465132775,0.025,0.0,1.0963607177138328,0.027261719751699668,0.005966259193391689,gamma_high,0.11975031148371836,1.088,0.05011872336272725
22353,0.14140871330164373,0.025,0.0,0.5351729825139045,0.9643524739107495,0.008049640944463836,a1_low,0.13334252262632215,0.6000000000000001,0.7943282347242817
22354,0.18450284339487555,0.025,0.0,0.8680464312434196,0.09913150554335604,0.007706947692429104,gamma_low,0.1819058752964131,0.88,0.06918309709189363
22355,0.05787107618525625,0.025,0.0,0.7010115280747413,0.26284267835935027,0.0032854301729021277,gamma_low,0.05661658573374679,0.72,0.2187761623949553
22356,0.08459444302134217,0.025,0.0,0.9615543216466903,0.355063120691534,0.007175909256496349,m_low,0.08779869268426088,0.92,0.4365158322401661
22357,0.17416687984950843,0.025,0.0,0.6192142426967621,0.01247510283655366,0.0018680023871080322,gamma_high,0.17497548629704446,0.616,0.02187761623949553
22358,0.14984159646555784,0.025,0.0,1.1769655257463456,0.12910612577652075,0.010508548008943835,gamma_low,0.14716854143879982,1.1920000000000002,0.09120108393559097
22359,0.08898008819669487,0.025,0.0,0.44127827882766724,0.03400302655060072,0.0017672963231981206,gamma_low,0.08796380924699859,0.448,0.013803842646028852
22360,0.09860373120754959,0.025,0.0,0.8025242820382118,0.17302633598175174,0.007333101654979731,gamma_low,0.09693638169303347,0.8160000000000001,0.13803842646028852
22361,0.15902235312387347,0.025,0.0,0.766727177798748,0.045523929957002135,0.0038510095030901328,gamma_high,0.16036067341272378,0.76,0.06309573444801933
22362,0.1646164790261537,0.025,0.0,1.0370762661099433,0.47166466558435377,0.016697875319887787,a1_high,0.17403989119364613,0.9680000000000001,0.6025595860743578
22363,0.07548692855052651,0.025,0.0,0.5946507439017296,0.016551492747509066,0.0007831311030116162,gamma_high,0.07576710388597888,0.5920000000000001,0.023988329190194897
22364,0.06705411719158293,0.025,0.0,1.1426949977874754,0.07470628774807735,0.0029798776710615606,gamma_high,0.0675750761036734,1.1360000000000001,0.09120108393559097
22365,0.19412419311702256,0.025,0.0,0.4757455497980118,0.19789306403759074,0.00766439187875781,a1_low,0.18820519747716952,0.496,0.1445439770745927
22366,0.13229891448281705,0.025,0.0,0.9210213005542754,0.02036533860940834,0.0037146884298391875,gamma_high,0.13259790356490955,0.92,0.025118864315095794
22367,0.10893976711668076,0.025,0.0,0.6599434345960618,0.7194669225307919,0.009180562673301883,a1_low,0.10392970322185753,0.712,0.6025595860743578
22368,0.10753727913834156,0.025,0.0,1.1246219255030154,0.29227952500987675,0.010348842350557882,m_low,0.11114681837825749,1.088,0.3630780547701014
22369,0.13133937544189395,0.025,0.0,0.45768467858433726,0.07723585203042653,0.003022366931291584,gamma_low,0.13006440797125393,0.464,0.06025595860743578
22370,0.19259700253605844,0.025,0.0,0.9404604233801365,0.8038415691620518,0.010594498544716521,a1_low,0.18484529751673703,1.0,0.6918309709189366
22371,0.06625583479180933,0.025,0.0,0.6793703444302082,0.028339316442322238,0.0021741761901410785,gamma_high,0.0668858105133734,0.672,0.04786300923226385
22372,0.07686656410805881,0.025,0.0,0.832890235632658,0.03798060023961622,0.0026626872481666708,gamma_low,0.07615928938013222,0.8400000000000001,0.018197008586099836
22373,0.16556232091970743,0.025,0.0,0.7971053324639796,0.1001428845757389,0.005954996580364597,gamma_low,0.16338111552777457,0.808,0.07244359600749899
22374,0.16057239612564445,0.025,0.0,1.0049544148147107,0.010446024850460285,0.004150691629360419,gamma_high,0.16166342131976777,1.0,0.025118864315095794
22375,0.09941571075469256,0.025,0.0,0.5625166796147824,0.3674321702888881,0.006329136536453449,gamma_low,0.0960858427193446,0.5920000000000001,0.3019951720402016
22376,0.0899260038509965,0.025,0.0,0.9811776883900165,0.013859753384733397,0.0026681957510445897,gamma_high,0.09055049609053321,0.9760000000000001,0.028840315031266057
22377,0.1512211627326906,0.025,0.0,0.6388498224318028,0.48800567897012403,0.006809086801406127,m_high,0.1462426906899129,0.672,0.41686938347033553
22378,0.1749787856359035,0.025,0.0,1.1591011114418506,0.05084694827234414,0.007257797560131951,gamma_high,0.1764831558325858,1.1520000000000001,0.06918309709189363
22379,0.0861445553135127,0.025,0.0,0.4234016634523869,0.13423258947095432,0.0021030017903823487,gamma_low,0.08483312359433283,0.43200000000000005,0.1096478196143185
22380,0.056911463383585215,0.025,0.0,1.0644200585782526,0.5997842476509814,0.003029094657340003,m_low,0.05832579342675403,1.032,0.6606934480075961
22381,0.18310042470693588,0.025,0.0,0.503244536370039,0.02116531761458852,0.003839063178663339,gamma_high,0.18512780923880565,0.496,0.04168693834703355
22382,0.14061050466261804,0.025,0.0,0.8986179910600185,0.22003465682994428,0.009082410607256532,gamma_low,0.1375394154218141,0.92,0.17378008287493754
22383,0.1169606147799641,0.025,0.0,0.7315708868205547,0.05822038220362066,0.002313443055961472,gamma_low,0.11625734109304935,0.736,0.04570881896148752
22384,0.12405451098456981,0.025,0.0,0.8622263915836811,0.4355685395329192,0.00987679489321258,m_low,0.12903050283450768,0.8160000000000001,0.5248074602497725
22385,0.13818634971976282,0.025,0.0,0.7202769435942173,0.01653872436486065,0.004356905403316441,gamma_high,0.13973259454157028,0.712,0.039810717055349734
22386,0.1900690285023302,0.025,0.0,1.0780527897179126,0.15837629124723446,0.008505000083273016,gamma_high,0.19300397995927454,1.064,0.19054607179632474
22387,0.054648118326440454,0.025,0.0,0.5419749237596989,0.045075163038388405,0.0017461389787993956,gamma_high,0.05517119441435604,0.536,0.06309573444801933
22388,0.0790283428505063,0.025,0.0,1.195493271201849,0.017939396227691244,0.0020712065551306033,gamma_high,0.07943030257805993,1.1920000000000002,0.028840315031266057
22389,0.17738977959379554,0.025,0.0,0.4346961669623852,0.6765617005121755,0.007575179596433527,a1_low,0.17117606332047103,0.464,0.6025595860743578
22390,0.14427487519569698,0.025,0.0,0.9675451599061489,0.06522710928618845,0.005748070500133915,gamma_low,0.14269440297124844,0.9760000000000001,0.04168693834703355
22391,0.09220250989310444,0.025,0.0,0.6001196376979351,0.18439955811438435,0.004031985323205402,gamma_low,0.09030715487089032,0.616,0.1445439770745927
22392,0.10182668487541378,0.025,0.0,1.0435853339731693,0.08732268041144813,0.005802846049171035,gamma_low,0.10110588372447699,1.048,0.07244359600749899
22393,0.15345616382546723,0.025,0.0,0.5762452550232411,0.24716874085004062,0.007207109624513185,gamma_low,0.14893061688981085,0.6000000000000001,0.19054607179632474
22394,0.1678388467989862,0.025,0.0,0.821496633440256,0.023802544541271942,0.0017831380687045977,gamma_low,0.16727470708807796,0.8240000000000001,0.016595869074375606
22395,0.06992029640823604,0.025,0.0,0.7608093865215778,0.8985994817339256,0.002164461802714941,m_high,0.0683797153522338,0.792,0.8317637711026709
22396,0.06383170024491847,0.025,0.0,0.9018293254077434,0.11922596762124382,0.0031856064705551982,gamma_low,0.06311934706889609,0.912,0.09549925860214359
22397,0.1996909191366285,0.025,0.0,0.6656415902078152,0.03397671181819619,0.004118357687604085,gamma_low,0.19794488357827625,0.672,0.015848931924611134
22398,0.12907600998878482,0.025,0.0,1.1360149435698985,0.3250007375839563,0.012559841527239705,m_high,0.12536845587803613,1.1680000000000001,0.26302679918953814
22399,0.11450586253777148,0.025,0.0,0.49398004040122034,0.012352094839698843,0.002070501328476244,gamma_high,0.11561091487099823,0.488,0.03019951720402016
22400,0.11552503407001496,0.025,0.0,0.8852032199501991,0.1316006372092518,0.004681770697542013,gamma_low,0.1140517674750763,0.896,0.10471285480508996
22401,0.12922873133793475,0.025,0.0,0.7463787719607353,0.03489340979497414,0.0029306171638343185,gamma_low,0.12826178193632104,0.752,0.019054607179632473
22402,0.19925767616368834,0.025,0.0,1.0509808853268623,0.35866853727852094,0.011938537769587827,a1_low,0.19406618758632116,1.08,0.3019951720402016
22403,0.06309305033646524,0.025,0.0,0.5180280193686485,0.012687529598481224,0.0013510979283689545,gamma_high,0.06367692415349577,0.512,0.03019951720402016
22404,0.06888753389939667,0.025,0.0,1.169195556640625,0.09813107311028711,0.0027796479483435258,gamma_low,0.06827933243323481,1.1760000000000002,0.07943282347242814
22405,0.16769971642643217,0.025,0.0,0.4115234524011612,0.2584500219031238,0.010053880939840606,a1_low,0.15968284818561293,0.44,0.18197008586099836
22406,0.15390299777500333,0.025,0.0,0.9912965595722198,0.02674601029690645,0.005680660024324739,gamma_high,0.15542320100134124,0.984,0.04786300923226385
22407,0.10255174380727114,0.025,0.0,0.626996037364006,0.9397165501290841,0.003642606962241249,m_high,0.09892140562224778,0.672,0.8317637711026709
22408,0.09322625962086023,0.025,0.0,1.016709028184414,0.020160090066406507,0.004155423301320825,gamma_high,0.09344807730515965,1.016,0.025118864315095794
22409,0.14442301834933463,0.025,0.0,0.5524939492344856,0.7074519761041246,0.005668496379514213,m_high,0.1398624130530868,0.5840000000000001,0.6309573444801934
22410,0.17695195842534306,0.025,0.0,0.8446692511439323,0.07329343805316114,0.007396048915245946,gamma_low,0.174497454647466,0.8560000000000001,0.04365158322401661
22411,0.07829427113756537,0.025,0.0,0.787107004225254,0.19283830250711612,0.005120969987597755,gamma_low,0.07647944474208147,0.808,0.1445439770745927
22412,0.053619932895526294,0.025,0.0,0.925776132941246,0.48077183858196754,0.003926703730087137,m_high,0.05211925628557588,0.9600000000000001,0.41686938347033553
22413,0.18992532105185095,0.025,0.0,0.6927133977413178,0.016984665978478305,0.00298493080628768,gamma_high,0.191134556443061,0.6880000000000001,0.03019951720402016
22414,0.13862860659137372,0.025,0.0,1.109913209080696,0.1747826417128349,0.00960461651866634,gamma_low,0.13581968434004738,1.1280000000000001,0.13182567385564073
22415,0.12478414699435235,0.025,0.0,0.47100330591201783,0.046298882495614986,0.002452381862569587,gamma_high,0.1261873379426522,0.464,0.06606934480075961
22416,0.11768679968081416,0.025,0.0,1.147793971002102,0.6159592674818019,0.006678998357768296,m_high,0.11444895984164762,1.1840000000000002,0.5495408738576245
22417,0.14105617688037458,0.025,0.0,0.48398172408342366,0.023361955081476985,0.001635926379845267,gamma_low,0.14015615496755918,0.488,0.01148153621496883
22418,0.18296016836538914,0.025,0.0,0.9135839268565178,0.22600727302659154,0.012908052337039701,gamma_low,0.1784339615294904,0.936,0.17378008287493754
22419,0.05587986260652542,0.025,0.0,0.6556188479065895,0.06425120031443522,0.0018278324179931138,gamma_low,0.055263156484533386,0.664,0.04168693834703355
22420,0.08540477943606675,0.025,0.0,0.8067879289388656,0.01449249569324381,0.0005225100578426624,gamma_low,0.0852643188841149,0.808,0.01096478196143185
22421,0.17454670439474287,0.025,0.0,0.7741280257701874,0.5484128023689122,0.008791804822947745,a1_low,0.16930420010545655,0.808,0.47863009232263826
22422,0.15137501005083326,0.025,0.0,1.02890103161335,0.05317411293550151,0.0030878942520592345,gamma_low,0.1507002463713309,1.032,0.04365158322401661
22423,0.09094401365146042,0.025,0.0,0.5895882964134216,0.15083315238396214,0.004781002165387537,gamma_low,0.08879014247826528,0.6080000000000001,0.10471285480508996
22424,0.1001464738510549,0.025,0.0,0.9541059747338295,0.03971428331577178,0.0031384467814723972,gamma_low,0.09936823289131506,0.9600000000000001,0.022908676527677724
