prebank_rank,state_id,a1,a2,a3,m,gamma,recovery_alias_margin_grid_verified,recovery_alias_margin_refined,refined_minus_grid_margin,alias_source_refined,alias_trigger_refined,alias_a1_refined,alias_m_refined,alias_gamma_refined,alias_delta_a1_refined,alias_delta_m_refined,alias_gamma_factor_refined
1167,44992,0.11278914636932315,0.025,0.0,0.9179541029036045,0.076229479820866,0.005051807907595802,0.002788675661210687,-0.0022631322463851147,continuous_direct_verified,gamma_high,0.113604552909273,0.9120286495750797,0.09147537578503923,0.0008154065399498533,0.005925453328524788,1.2000000000000004
1168,2304,0.11360511486418547,0.025,0.0,0.9211127430200576,0.12580545992032757,0.006756953028729466,0.003683196832358582,-0.0030737561963708844,continuous_direct_verified,gamma_low,0.11247856352890442,0.9296260038135172,0.10483788326693964,0.0011265513352810425,0.008513260793459598,1.2
1169,13824,0.11403831760399044,0.025,0.0,0.8737338498234748,0.12144836959790486,0.006364279811196068,0.0034342666240207444,-0.002930013187175324,continuous_direct_verified,gamma_low,0.11294286491388697,0.8819134664338452,0.10120697466492073,0.0010954526901034711,0.008179616610370366,1.1999999999999997
1170,32544,0.11025548898614944,0.025,0.0,0.8899859592318535,0.1169410859262653,0.006345690564309392,0.0032924555363168795,-0.0030532350279925125,continuous_direct_verified,gamma_low,0.10923787943048698,0.897819325749206,0.0974509049385544,0.0010176095556624631,0.007833366517352447,1.2000000000000002
1171,7840,0.10875984830781818,0.025,0.0,0.8501980647444725,0.12689480327605138,0.006326473805354389,0.0033546740038872406,-0.0029717998014671485,continuous_direct_verified,gamma_low,0.10766460044174128,0.8587973440376674,0.1057456693967095,0.0010952478660768983,0.008599279293194928,1.1999999999999997
1172,5600,0.10693162614479662,0.025,0.0,0.8916671894490719,0.2008745143460721,0.00917028134789808,0.004891253475294746,-0.0042790278726033346,continuous_direct_verified,gamma_low,0.105229602965602,0.9064050468282215,0.16739542862172677,0.0017020231791946144,0.014737857379149677,1.1999999999999997
1173,34720,0.10935525596141817,0.025,0.0,0.8614275462925434,0.19734053847376978,0.009099861321884412,0.004782064966898115,-0.004317796354986297,continuous_direct_verified,gamma_low,0.1076395755405807,0.8758199694200319,0.16445044872814152,0.0017156804208374593,0.014392423127488563,1.1999999999999997
1174,27648,0.11431624377146364,0.025,0.0,0.8953903198242188,0.21513309552373777,0.008812777398717728,0.005421187437249647,-0.003391589961468081,continuous_direct_verified,gamma_low,0.11236947729380826,0.9113782417485746,0.17927757960311486,0.0019467664776553761,0.01598792192435583,1.1999999999999997
1175,38424,0.10098444623872638,0.025,0.0,0.9285353600978851,0.20767681686733797,0.008521943283068224,0.0049390179337941735,-0.0035829253492740505,continuous_direct_verified,gamma_low,0.09932788018211149,0.9439040195536864,0.173064014056115,0.0016565660566148915,0.015368659455801348,1.2
1176,40208,0.11601276095025242,0.025,0.0,0.8575221240520476,0.28733090090678354,0.011360989786714551,0.006338086774170674,-0.005022903012543877,continuous_direct_verified,gamma_low,0.11338875495812571,0.8799983026568542,0.23944241742231964,0.002624005992126713,0.02247617860480655,1.2
1177,11200,0.11284625940024853,0.025,0.0,0.8545460037887096,0.2773812889367383,0.01091945797283099,0.006063801648986917,-0.004855656323844073,continuous_direct_verified,gamma_low,0.11037661780730085,0.8760837200057017,0.23115107411394864,0.0024696415929476856,0.021537716216992076,1.1999999999999997
1178,36544,0.11214118404313923,0.025,0.0,0.8767547227442265,0.35241847534588505,0.010845332380879195,0.006381408596525274,-0.004463923784353921,continuous_direct_verified,m_low,0.1152933830966635,0.8467547227442265,0.4124525325597638,0.0031521990535242628,0.030000000000000027,1.1703487796857348
1179,37152,0.10985458395443858,0.025,0.0,0.8750161416828632,0.29579959035602754,0.010662419409585441,0.006265869905967764,-0.0043965495036176775,continuous_direct_verified,gamma_low,0.10730602483136725,0.8983405165637371,0.246499658630023,0.002548559123071323,0.02332437488087391,1.1999999999999997
1180,11328,0.11158208930864932,0.025,0.0,0.8967053651809692,0.3865071750662309,0.01223799277647799,0.005984249275747591,-0.006253743500730398,continuous_direct_verified,m_low,0.1146174639122386,0.8667053651809692,0.44559837121323265,0.003035374603589283,0.030000000000000027,1.1528851207920683
1181,45840,0.11583766955882312,0.025,0.0,0.9222531922161579,0.4756992619871531,0.010493530121346545,0.0052204169878137955,-0.005273113133532749,continuous_direct_verified,m_low,0.11876279429579711,0.8922531922161578,0.5332825906636117,0.002925124736973997,0.030000000000000027,1.1210498591818578
1182,17432,0.10140593331307174,0.025,0.0,0.9239335134625435,0.3793620361316592,0.01044122589181918,0.005705188225362007,-0.004736037666457173,continuous_direct_verified,m_low,0.10415137657132448,0.8939335134625435,0.43811502143403996,0.002745443258252739,0.030000000000000027,1.154873128322177
1183,31776,0.11055654822848739,0.025,0.0,0.924434182792902,0.4955383158191548,0.010056492569816432,0.0048431903330010935,-0.0052133022368153386,continuous_direct_verified,m_low,0.11330989123159171,0.894434182792902,0.5530023037405517,0.0027533430031043277,0.030000000000000027,1.1159627542148893
1184,6080,0.11271763741970063,0.025,0.0,0.8850541844964027,0.7358017184777532,0.008618344297082223,0.0032209205418414336,-0.00539742375524079,continuous_direct_verified,m_low,0.11518712252699975,0.8550541844964027,0.7957799599972251,0.0024694851072991214,0.030000000000000027,1.081514136231642
1185,40464,0.1162999447900802,0.025,0.0,0.9295191667973995,0.6841946141140972,0.008280222094565219,0.0036178949361732864,-0.004662327158391932,continuous_direct_verified,m_low,0.11886835879324499,0.8995191667973995,0.742245420971817,0.002568414003164793,0.030000000000000027,1.08484546013693
1186,10432,0.11258196430280806,0.025,0.0,0.9325978845357895,0.6610615369159625,0.00818471789907373,0.003665568214475046,-0.004519149684598683,continuous_direct_verified,m_low,0.11509704700673289,0.9025978845357895,0.718773216484973,0.002515082703924823,0.030000000000000027,1.0873015239069146
1187,46400,0.11100506316870452,0.025,0.0,0.8915286175906658,0.6024300059098444,0.008151616105008759,0.003957431596029884,-0.004194184508978875,continuous_direct_verified,m_low,0.11362453075925537,0.8615286175906658,0.66079389004648,0.0026194675905508447,0.030000000000000027,1.0968807721462832
1188,17912,0.1035812526009977,0.025,0.0,0.935338819026947,0.010125171761227755,0.004168230396604223,0.003106037911437972,-0.001062192485166251,continuous_direct_verified,gamma_high,0.10400865424710871,0.9316694126087548,0.019155426349502323,0.0004274016461110197,0.0036694064181922448,1.8918618667639846
1189,32992,0.1065131537616253,0.025,0.0,0.9427826687693596,0.010849744954039972,0.0038182437160578777,0.002272524828680704,-0.0015457188873771737,continuous_direct_verified,gamma_high,0.10695253938628708,0.9393913361427519,0.01982898059206697,0.0004393856246617811,0.003391332626607624,1.8275987754609406
1190,12832,0.11072212336584927,0.025,0.0,0.9740363895893097,0.012754300916590466,0.003635235853652039,0.0009028580472413538,-0.002732377806410685,continuous_direct_verified,gamma_low,0.11059907266355855,0.9750181938427913,0.010309502459780809,0.00012305070229072512,0.0009818042534815996,1.2371402952128145
1191,42616,0.1023286080453545,0.025,0.0,0.9658724732697009,0.010389233025422282,0.003354047747677804,0.0017512071114285132,-0.0016028406362492908,continuous_direct_verified,gamma_high,0.10271190686849387,0.9629362374730189,0.01853029642681126,0.00038329882313936636,0.0029362357966820074,1.7836058139679736
1192,18192,0.11571101858280601,0.025,0.0,1.0083216287195682,0.02545301660551131,0.005285614349393,0.0031491250439801377,-0.002136489305412862,continuous_direct_verified,gamma_high,0.11640195155309441,1.0041608124347938,0.03823492594505391,0.0006909329702883965,0.004160816284774382,1.5021766000331354
1193,8448,0.11369283315725626,0.025,0.0,0.9687108024954796,0.02355955163278726,0.00504849855737116,0.0031134629832737185,-0.0019350355740974413,continuous_direct_verified,gamma_high,0.11439512958038273,0.9643553993545226,0.03678528570402963,0.0007022964231264694,0.004355403140956948,1.5613746083705782
1194,4544,0.11314145787619055,0.025,0.0,0.9921406276524066,0.01828625137484255,0.004977737909654287,0.002579166038543039,-0.002398571871111248,continuous_direct_verified,gamma_high,0.11376957440534223,0.9880703134642382,0.030244956609514942,0.0006281165291516788,0.004070314188168389,1.653972484000995
1195,45888,0.11142882104031743,0.025,0.0,0.9843939155340194,0.02233677003817485,0.004896764140728817,0.002857431591653756,-0.002039332549075061,continuous_direct_verified,gamma_high,0.11208680779950006,0.9801969563930694,0.03500264065951286,0.0006579867591826327,0.004196959140950085,1.5670412776641964
1196,31712,0.10733744786120952,0.025,0.0,1.000783594697714,0.028977418400805952,0.0051286893069885965,0.0034832396241161155,-0.001645449682872481,continuous_direct_verified,gamma_high,0.10802884239325378,0.9963917948301941,0.0427189400827826,0.0006913945320442538,0.004391799867519808,1.4742148348727453
1197,20064,0.10812746277078987,0.025,0.0,0.9922698117792607,0.02861806648132404,0.0049484570104354605,0.004099538697348471,-0.0008489183130869892,continuous_direct_verified,gamma_low,0.10746504653810537,0.9961349096546547,0.015442923537991031,0.0006624162326844957,0.003865097875394019,1.8531508241247798
1198,34848,0.1104269588366151,0.025,0.0,1.0075063474476336,0.030312679754542726,0.004691440332482179,0.003851147649129087,-0.0008402926833530919,continuous_direct_verified,gamma_high,0.11106987597292309,1.0037531701513713,0.04269753355911363,0.0006429171363079855,0.0037531772962622334,1.4085700738059916
1199,45048,0.10385560793802143,0.025,0.0,1.0080201104283333,0.04617845383628823,0.00452583415446613,0.004525833234592236,-9.198738940702222e-10,continuous_direct_verified,gamma_low,0.10279291645751946,1.0159999989625774,0.023988329189810843,0.0010626914805019622,0.00797988853424414,1.9250383580655024
1200,3776,0.11214581797830761,0.025,0.0,1.0041028276085853,0.073810459017082,0.006003946561882104,0.002911215434555754,-0.0030927311273263496,continuous_direct_verified,gamma_high,0.11292765055393571,0.9984553612326859,0.0885725508204984,0.0007818325756280969,0.005647466375899413,1.2000000000000002
1201,15168,0.11145182475447657,0.025,0.0,0.9893381863832473,0.07271418190789332,0.00583251535963117,0.0028242515660567937,-0.0030082637935743765,continuous_direct_verified,gamma_high,0.11221723018276095,0.9837752674014916,0.087257018289472,0.000765405428284377,0.00556291898175576,1.2000000000000002
1202,42808,0.10433617653325201,0.025,0.0,0.9414937950670719,0.06994576879229597,0.005191120324033687,0.005191120262030459,-6.200322720528728e-11,continuous_direct_verified,gamma_low,0.10296589645594849,0.951999999712658,0.04168693834841806,0.0013702800773035262,0.010506204645586159,1.677882127195131
1203,24448,0.11555238170549274,0.025,0.0,1.015764120966196,0.06124445974660825,0.004994003275386475,0.0049940028978616,-3.7752487507675125e-10,continuous_direct_verified,gamma_low,0.11430596670084149,1.024000000713643,0.03801893963631056,0.0012464150046512523,0.008235879747446884,1.610893421344024
1204,41888,0.10928278658539058,0.025,0.0,0.9618270762264728,0.12425848512247012,0.00710896233107429,0.0036662337130534068,-0.0034427286180208835,continuous_direct_verified,gamma_low,0.10821472689582601,0.9701879671192648,0.10354873760205845,0.0010680596895645683,0.008360890892792017,1.1999999999999997
1205,30912,0.1125961970537901,0.025,0.0,0.9700009457767009,0.12722849075341527,0.006915652490128243,0.0038520892465851407,-0.0030635632435431024,continuous_direct_verified,gamma_low,0.11146938230536671,0.9785868521052283,0.10602374229451275,0.0011268147484233965,0.008585906328527404,1.1999999999999997
1206,31168,0.1132699792739004,0.025,0.0,1.019176621735096,0.07924208374238728,0.006529330598109961,0.0031590024576179793,-0.0033703281404919815,continuous_direct_verified,gamma_high,0.11411914145725195,1.0130779785052413,0.09509050049086475,0.0008491621833515567,0.00609864322985465,1.2000000000000002
1207,42976,0.10719483634456993,0.025,0.0,0.9712185360491276,0.09490987280781098,0.006520901548862942,0.0029011639517363317,-0.0036197375971266104,continuous_direct_verified,gamma_low,0.10639822821465805,0.977348696631528,0.0790915606731758,0.0007966081299118771,0.006130160582400457,1.2000000000000002
1208,38944,0.11049213176593185,0.025,0.0,0.9689135931432247,0.21202599215653226,0.008899616115419602,0.005562662598955369,-0.0033369535164642326,continuous_direct_verified,gamma_low,0.10864554431826545,0.9846717603419607,0.17668832679711025,0.0018465874476664007,0.015758167198736017,1.1999999999999997
1209,2360,0.10408105179667473,0.025,0.0,1.0060334883630275,0.2096656188455614,0.008852736953835755,0.005421812039957102,-0.0034309249138786534,continuous_direct_verified,gamma_low,0.10236221199582772,1.0215747701136886,0.17472134903796785,0.0017188398008470135,0.015541281750661051,1.2
1210,22288,0.11575331338681281,0.025,0.0,0.9711208574473857,0.20370692069168211,0.008767710301649015,0.005623825794306274,-0.0031438845073427403,continuous_direct_verified,gamma_low,0.11389407556335898,0.9861349689573254,0.16975576724306846,0.0018592378234538326,0.015014111509939698,1.1999999999999997
1211,3192,0.10262962006963791,0.025,0.0,0.9645529046654701,0.19941366173746888,0.008698362475118194,0.005013533949675013,-0.0036848285254431814,continuous_direct_verified,gamma_low,0.10101542171662657,0.9792025416373812,0.16617805144789075,0.0016141983530113396,0.014649636971911129,1.2
1212,34064,0.11592002524994315,0.025,0.0,0.9759158946573734,0.3472500175879087,0.012604750841484845,0.007005449046333469,-0.005599301795151376,continuous_direct_verified,m_low,0.11908582956467643,0.9459158946573734,0.4059014412040337,0.0031658043147332893,0.030000000000000027,1.1689025792526475
1213,25856,0.11379285077564419,0.025,0.0,0.951688589155674,0.31112768948525976,0.012320391472149557,0.0070469564042935084,-0.005273435067856049,continuous_direct_verified,gamma_low,0.11104052907708134,0.9767360306320638,0.25927307457104987,0.0027523216985628485,0.02504744147638982,1.1999999999999997
1214,35104,0.10980068775825204,0.025,0.0,0.9566697746515274,0.3388227772598379,0.011698996671829373,0.0067633962035418245,-0.0049356004682875486,continuous_direct_verified,m_low,0.1128387912849463,0.9266697746515273,0.3980000482812712,0.003038103526694258,0.030000000000000027,1.1746555278839805
1215,1600,0.11183276004157962,0.025,0.0,1.0205302387475967,0.3554199389986078,0.011539063497040945,0.006846974649823226,-0.004692088847217719,continuous_direct_verified,m_low,0.11484235478141624,0.9905302387475967,0.41343953489999896,0.003009594739836627,0.030000000000000027,1.163242377636046
1216,18976,0.11065715495496989,0.025,0.0,0.976615572720766,0.38872355483724214,0.010762278963407729,0.0061645439800479375,-0.004597734983359791,continuous_direct_verified,m_low,0.11358598404694534,0.946615572720766,0.4465470333197429,0.002928829091975449,0.030000000000000027,1.148752185873355
1217,25216,0.11476403479464353,0.025,0.0,0.9970233120024204,0.3962331600127687,0.010570312035969235,0.0063081956330343445,-0.00426211640293489,continuous_direct_verified,m_low,0.11776623591224915,0.9670233120024204,0.45360528645243886,0.0030022011176056157,0.030000000000000027,1.1447938542998808
1218,37400,0.10121563728898764,0.025,0.0,1.0131422080099584,0.3779124906577126,0.010274538653134697,0.0059830505164000175,-0.0042914881367346796,continuous_direct_verified,m_low,0.10389456711017954,0.9831422080099583,0.43549648037563304,0.0026789298211919027,0.030000000000000027,1.1523738726330592
1219,15648,0.11002537459135056,0.025,0.0,0.9998863883316517,0.48233093885738326,0.010197695977393915,0.005101710340545397,-0.005095985636848518,continuous_direct_verified,m_low,0.11272266076047188,0.9698863883316516,0.5385295809805956,0.0026972861691213212,0.030000000000000027,1.1165146947785352
1220,15808,0.11304153413511814,0.025,0.0,1.0104056999087332,0.6007101096512243,0.008670479111165709,0.00416667893901253,-0.0045038001721531785,continuous_direct_verified,m_low,0.11559522188559988,0.9804056999087332,0.6564697915745802,0.002553687750481745,0.030000000000000027,1.0928229457561989
1221,7184,0.11651480314321817,0.025,0.0,0.9873425975441933,0.720541280140589,0.008652701539538538,0.003449135179067805,-0.005203566360470733,continuous_direct_verified,m_low,0.1189809900363126,0.9573425975441933,0.7775866671830548,0.002466186893094427,0.030000000000000027,1.079170185823823
1222,14464,0.1144740115851164,0.025,0.0,0.9689697615802287,0.7082467549601047,0.00859753915834437,0.003458402411136246,-0.005139136747208124,continuous_direct_verified,m_low,0.1169301305397253,0.9389697615802287,0.7655984439218967,0.002456118954608899,0.030000000000000027,1.0809769879779012
1223,8416,0.10652990820817651,0.025,0.0,0.9784499675035476,0.6157956305134644,0.008305422793418076,0.003832557220230554,-0.004472865573187521,continuous_direct_verified,m_low,0.10893377027347487,0.9484499675035476,0.6721555527523766,0.0024038620652983567,0.030000000000000027,1.0915237449670079
1224,10016,0.11033518803305925,0.025,0.0,1.095447339117527,0.011304389252044675,0.005121560707462404,0.0032540052420051307,-0.001867555465457273,continuous_direct_verified,gamma_high,0.11083573961476353,1.091723672429108,0.02119406074745484,0.0005005515817042838,0.0037236666884190583,1.8748523493758298
1225,35424,0.1082140222657472,0.025,0.0,1.1037051305174828,0.010710641609679402,0.0049994516422954705,0.003176433512619647,-0.0018230181296758235,continuous_direct_verified,gamma_high,0.10832737434259727,1.1037051267150004,0.012852769931615285,0.00011335207685007898,3.802482329007262e-09,1.2000000000000002
1226,26648,0.10152173852548005,0.025,0.0,1.0796983934938909,0.01159368234680693,0.0049002188924530485,0.0029312869477713262,-0.0019689319446817223,continuous_direct_verified,gamma_high,0.10200524981123786,1.0758491989061283,0.02196348852796184,0.0004835112857578122,0.003849194587762561,1.8944359411409015
1227,64,0.1116974648088217,0.025,0.0,1.1026655606925488,0.011759076524800344,0.004669604515491299,0.002580296871598777,-0.002089307643892522,continuous_direct_verified,gamma_high,0.11217920283247272,1.099332782043827,0.02112405216869067,0.00048173802365102103,0.0033327786487218347,1.7964040053773978
1228,23392,0.10767243509180845,0.025,0.0,1.0648038081824778,0.024208454703912842,0.005622744177671804,0.003446631460833764,-0.0021761127168380403,continuous_direct_verified,gamma_high,0.10837493620083093,1.060401902119563,0.03815699428282088,0.0007025011090224798,0.0044019060629147955,1.5761846325801834
1229,27264,0.11486454359255732,0.025,0.0,1.1039624586701393,0.020335501378944756,0.005499231970901709,0.0029582332392364737,-0.0025409987316652354,continuous_direct_verified,gamma_high,0.11552299425271277,1.0999812286655724,0.032637588710925314,0.0006584506601554491,0.00398123000456696,1.6049561848874825
1230,6840,0.10530374543741347,0.025,0.0,1.072152604907751,0.023534319681789383,0.005275337362854564,0.0034049344796614435,-0.0018704028831931204,continuous_direct_verified,gamma_high,0.10595594240385346,1.0680763002669027,0.03676558216265969,0.0006521969664399913,0.004076304640848294,1.5622113857452409
1231,21400,0.10038677994161846,0.025,0.0,1.088346742838621,0.022846152314699286,0.005273397985683139,0.0031545111600654097,-0.0021188868256177295,continuous_direct_verified,gamma_high,0.10101487249164924,1.084173369848727,0.036224062702202145,0.0006280925500307816,0.004173372989894064,1.5855651403888904
1232,27552,0.10924440822564066,0.025,0.0,1.0882367432117461,0.031084548487237188,0.005244771616552334,0.004658405232528999,-0.0005863663840233353,continuous_direct_verified,gamma_high,0.10997546769209793,1.0841183674510455,0.04527546345553191,0.0007310594664572678,0.004118375760700621,1.456526334108449
1233,45248,0.11263580056838693,0.025,0.0,1.0799194023013114,0.030768649839571168,0.005166360202197412,0.00409211478801044,-0.0010742454141869718,continuous_direct_verified,gamma_high,0.11333806107818485,1.0759596976339227,0.04401947337284221,0.0007022605097979223,0.003959704667388708,1.4306598957822754
1234,4856,0.10305543038994075,0.025,0.0,1.1040271557867527,0.04542777441968455,0.00506262716202161,0.005062627136762999,-2.5258611174860945e-11,continuous_direct_verified,gamma_low,0.10193303054066856,1.1119999998197416,0.02187761624007939,0.0011223998492721904,0.007972844032988924,2.0764499167172383
1235,21312,0.11143483184278014,0.025,0.0,1.0243201486766338,0.029869398484455363,0.005031303044959534,0.0039415275024736315,-0.0010897755424859028,continuous_direct_verified,gamma_high,0.11214149690155577,1.0201600709603627,0.04337144196100939,0.0007066650587756323,0.004160077716271138,1.4520360021170415
1236,39488,0.11198039148002864,0.025,0.0,1.076468076556921,0.07737992359346382,0.006615332911790244,0.0032096458714616608,-0.003405687040328583,continuous_direct_verified,gamma_high,0.11280018961461934,1.0706086516642914,0.09285590831215661,0.0008197981345906963,0.005859424892629583,1.2000000000000002
1237,16672,0.1099077831953764,0.025,0.0,1.0932482816278934,0.0760906638331667,0.006550242915100572,0.006550242634785266,-2.803153056896157e-10,continuous_direct_verified,gamma_low,0.10835204657482238,1.1040000006926967,0.04570881896847319,0.0015557366205540268,0.010751719064803211,1.664682342496069
1238,14864,0.11636962480843069,0.025,0.0,1.0525075286626815,0.06748797988908127,0.005743095296108153,0.005743068220525598,-2.7075582554637878e-08,continuous_direct_verified,gamma_low,0.11567797388071141,1.0560000064813568,0.054954087426663835,0.0006916509277192784,0.0034924778186753436,1.2280793485861066
1239,20416,0.11278486084192993,0.025,0.0,1.07957830876112,0.05681371468564753,0.005018359532375968,0.005018350085758835,-9.44661713263295e-09,continuous_direct_verified,gamma_high,0.11379109064541863,1.0720000035533734,0.07585775753706231,0.0010062298034887035,0.007578305207746494,1.335201508241209
1240,23808,0.11385962744243444,0.025,0.0,1.074568112194538,0.11570176946450876,0.007678403523957179,0.0039056821099544914,-0.0037727214140026877,continuous_direct_verified,gamma_low,0.11282486935489792,1.0821138652431734,0.09641814122042396,0.0010347580875365164,0.007545753048635362,1.2000000000000002
1241,5152,0.11057229614816608,0.025,0.0,1.0892516180872915,0.12056943319640588,0.007121870063522526,0.003993150772321953,-0.0031287192912005735,continuous_direct_verified,gamma_low,0.10952399170338818,1.097134978836398,0.10047452766367158,0.001048304444777895,0.00788336074910645,1.1999999999999997
1242,34400,0.10801935703493656,0.025,0.0,1.0576444298028944,0.11845658643887523,0.00659662984777379,0.0037737684197488735,-0.0028228614280249166,continuous_direct_verified,gamma_low,0.1070143205337097,1.065429603510667,0.09871382203239601,0.0010050365012268664,0.007785173707772541,1.2000000000000002
1243,8096,0.10941586983390153,0.025,0.0,1.1010338507592676,0.07958456515486531,0.0064990643183276105,0.00649906232360982,-1.9947177902490676e-09,continuous_direct_verified,gamma_low,0.10791585703482033,1.1119999981581525,0.05011872335886353,0.001500012799081199,0.010966147398884907,1.587920837189296
1244,30400,0.11220902283675971,0.025,0.0,1.044986542314291,0.21241280537797078,0.010088179839323036,0.005976518532032941,-0.004111661307290094,continuous_direct_verified,gamma_low,0.11033186911912808,1.0607371077276155,0.177010671148309,0.0018771537176316272,0.015750565413324535,1.1999999999999997
1245,1792,0.1135427910834551,0.025,0.0,1.09612694978714,0.20629215697771217,0.0099740266475241,0.006134574679658964,-0.003839451967865137,continuous_direct_verified,gamma_low,0.11169529219326253,1.111244762489061,0.17191013081476017,0.0018474988901925615,0.015117812701920919,1.1999999999999997
1246,41880,0.10034523853100838,0.025,0.0,1.0653207287192346,0.21275357013785898,0.00974137100265918,0.005556172244589581,-0.0041851987580695995,continuous_direct_verified,gamma_low,0.09866329785681284,1.0810712410317898,0.17729464178154916,0.0016819406741955395,0.015750512312555198,1.2
1247,33040,0.11616490953601898,0.025,0.0,1.0667727589607239,0.19266077310958127,0.00917956528900643,0.005836921840232731,-0.0033426434487737,continuous_direct_verified,gamma_low,0.11440035208291204,1.0807186254599563,0.1605506442579844,0.0017645574531069408,0.013945866499232462,1.2
1248,20608,0.11456498876214029,0.025,0.0,1.0415631920099258,0.30675976890254086,0.01238600169804048,0.0075153966332877405,-0.00487060506475274,continuous_direct_verified,gamma_low,0.11183291471060577,1.0663365825084286,0.2556331407521174,0.0027320740515345138,0.0247733904985028,1.2
1249,34048,0.11375823058187963,0.025,0.0,1.0383250482380388,0.23448759356977972,0.01196141030121311,0.006408355910689948,-0.005553054390523162,continuous_direct_verified,gamma_low,0.11166101109534934,1.056115428903962,0.19540632797481644,0.0020972194865302857,0.0177903806659232,1.2
1250,37496,0.10226419563405217,0.025,0.0,1.1035058222711087,0.31425472200266574,0.011152988196868661,0.007234106043368872,-0.003918882153499789,continuous_direct_verified,gamma_low,0.0997652431421523,1.129055905254571,0.2618789350022215,0.0024989524918998807,0.025550082983462286,1.2
1251,25016,0.10612525353208185,0.025,0.0,1.1100818999111652,0.2795966925373854,0.010966006396956569,0.007058588101674835,-0.003907418295281733,continuous_direct_verified,gamma_low,0.10380154250540555,1.1321367343135487,0.2329972437811545,0.002323711026676306,0.022054834402383428,1.2
1252,7712,0.11091073323041202,0.025,0.0,1.0299962036311627,0.41886683655304036,0.012522050390868041,0.005937261208201153,-0.006584789182666888,continuous_direct_verified,m_low,0.11374218824725556,0.9999962036311627,0.47544801819818727,0.002831455016843537,0.030000000000000027,1.1350815502864051
1253,46496,0.10975586553104223,0.025,0.0,1.105967330932617,0.47880415558525524,0.012158835822964398,0.0053458111216179395,-0.006813024701346458,continuous_direct_verified,m_low,0.11240221162574934,1.075967330932617,0.5337258864262375,0.002646346094707111,0.030000000000000027,1.1147060446329042
1254,43768,0.10313144321553411,0.025,0.0,1.0992252722382545,0.38005735914918487,0.011144252261581573,0.006312533418311309,-0.004831718843270264,continuous_direct_verified,m_low,0.10582561215731881,1.0692252722382545,0.4368319164812552,0.0026941689417847026,0.030000000000000027,1.1493841810067003
1255,14520,0.10553589579649271,0.025,0.0,1.053879427909851,0.3732661029630032,0.010993187892959045,0.00638649847922846,-0.004606689413730585,continuous_direct_verified,m_low,0.10831837588681716,1.0238794279098509,0.43050094752962603,0.002782480090324446,0.030000000000000027,1.1533352321903596
1256,36608,0.11343771177344025,0.025,0.0,1.0791702926158906,0.6810571414134926,0.009781456577741965,0.0036708433876131586,-0.006110613190128806,continuous_direct_verified,m_low,0.11583593927006174,1.0491702926158906,0.7359521842400878,0.002398227496621483,0.030000000000000027,1.0806026976131018
1257,31936,0.11254818411543967,0.025,0.0,1.0857847109436989,0.6996400158089177,0.00910074842454459,0.0035351886649797855,-0.005565559759564804,continuous_direct_verified,m_low,0.11489621805592783,1.0557847109436989,0.7545036083343775,0.002348033940488159,0.030000000000000027,1.0784168876647615
1258,34592,0.11031589778140188,0.025,0.0,1.0316568970680238,0.6415886308231032,0.00857989200456265,0.0038137826501837284,-0.004766109354378921,continuous_direct_verified,m_low,0.1127292206758963,1.0016568970680237,0.6970682387947678,0.0024133228944944185,0.030000000000000027,1.0864722429705291
1259,25760,0.10906264414079489,0.025,0.0,1.0640123553574083,0.6261807037879201,0.00839693246243415,0.003914684805025883,-0.004482247657408267,continuous_direct_verified,m_low,0.1114550194557518,1.0340123553574083,0.6810764055900377,0.00239237531495691,0.030000000000000027,1.087667507909522
1260,29056,0.11508889053948225,0.025,0.0,1.1515339225530625,0.01167842391253097,0.0057090604425623255,0.0034353334403570053,-0.0022737270022053203,continuous_direct_verified,gamma_high,0.1156383626751288,1.1477669641951487,0.022043611119095655,0.0005494721356465448,0.003766958357913852,1.887550176650363
1261,39456,0.11071149888448419,0.025,0.0,1.191649518162012,0.011547441314932442,0.005688018069503171,0.0032652560460826293,-0.0024227620234205417,continuous_direct_verified,gamma_high,0.11083681528150544,1.1916495142571506,0.013856929577918932,0.00012531639702124953,3.904861323178466e-09,1.2000000000000002
1262,27104,0.1070709546096623,0.025,0.0,1.1983058504760264,0.01027247152713935,0.004857266239991153,0.002792334670263455,-0.0020649315697276976,continuous_direct_verified,gamma_high,0.10751717753848414,1.195152927233498,0.019294258647868847,0.000446222928821835,0.0031529232425284714,1.8782489293734612
1263,12416,0.11459323382005096,0.025,0.0,1.1261076033115387,0.011379949170176363,0.004563627580718508,0.0023588147056344054,-0.0022048128750841024,continuous_direct_verified,gamma_high,0.11506561340318779,1.123053802820261,0.020307702108206056,0.0004723795831368255,0.0030538004912776806,1.7845160645731895
1264,18944,0.11388009968213739,0.025,0.0,1.1678719386458396,0.022654912036725355,0.005794028461364197,0.003164544476919945,-0.0026294839844442524,continuous_direct_verified,gamma_high,0.1145517852237441,1.1639359684909287,0.035251030158377786,0.0006716855416067091,0.003935970154910873,1.5559994274633755
1265,9568,0.10771985333412887,0.025,0.0,1.1929980494081973,0.027705364908688586,0.005696110312525006,0.003521205077828688,-0.002174905234696318,continuous_direct_verified,gamma_low,0.10709045905241771,1.196499026804527,0.015194671465271856,0.0006293942817111597,0.0035009773963297075,1.8233605755814146
