state_id,split,a1,m,gamma,sigma_max_3p,sigma_mid_3p,sigma_min_3p,condition_3p,sigma_min_2p_a1_gamma,condition_2p_a1_gamma,cos_a1_m,cos_a1_loggamma,cos_m_loggamma,null_a1_tol_units,null_m_tol_units,null_loggamma_tol_units,null_da1_actual,null_dm_actual,null_dloggamma_actual,null_gamma_factor_signed
31982,train,0.13945087394677103,1.14415270909667,0.01607314106568802,4.905240838525196,0.16323945373843612,0.0008380533252807218,5853.1368954142545,0.00513923241623607,952.0789072218544,-0.9044128146827283,-0.9996552594119744,0.9151531823938868,0.037808898925423794,-0.030983981833576757,0.9988045254361755,0.00018904449462711897,-0.0009295194550073026,0.18210359601037054,1.1997384755617702
39763,train,0.057737678615376355,0.7084393426775932,0.06481998847913197,5.898800105129422,0.08850567213576059,0.0010135742990279944,5819.800394294035,0.013001755986318154,453.51234511387656,-0.8846366450732823,-0.9995072023429179,0.8987919169082538,0.0655089127967246,-0.14640744038551967,0.9870529082799724,0.000327544563983623,-0.00439222321156559,0.17996102287560503,1.1971706999411242
8409,train,0.15801555439829829,0.5363503687083722,0.012148999137710264,4.925118548424073,0.20578588982356408,0.0003544803570154758,13893.91104740129,0.005154900042889042,952.1348056333472,-0.892273148813624,-0.9996187652921504,0.9043693628647842,0.03597169007756682,-0.02490451200354099,0.9990424429396524,0.00017985845038783412,-0.0007471353601062297,0.18214697349999298,1.1997905183337778
6089,train,0.1472555562388152,0.5522487357258796,0.1273715290370672,5.123389776953589,0.19458210134982518,0.002824417499190899,1813.9633317033577,0.052537151113923604,97.43524627239766,-0.7473629856662417,-0.9995240778798214,0.7674717186421554,0.3322361982915576,-0.2694052730336429,0.9039025984067317,0.001661180991457788,-0.008082158191009287,0.16480092893161608,1.1791583590309096
8564,train,0.07889850451610983,0.8303794726729392,0.327852412230014,5.507806371280669,0.12800858630238518,0.003451583232722655,1595.733320020806,0.08467353826843373,65.01533650221147,-0.8709081775175593,-0.9992230524391599,0.8895724490266768,0.3058301552266078,-0.660830795296373,0.6853981150703818,0.0015291507761330389,-0.01982492385889119,0.12496285136327405,1.1331063589284616
47991,train,0.09238545764237643,0.4488000556826592,0.02776882327778454,5.633050726608449,0.14081293109193876,0.00045080110666105544,12495.645293177551,0.007872349480489078,714.9449485775757,-0.8543009658425131,-0.999679542392844,0.867163365710222,0.052946198954025525,-0.05576787930677729,0.997038937882541,0.0002647309947701276,-0.0016730363792033186,0.18178169133893587,1.1993523362953382
17662,train,0.12784294905140997,1.1921710364520548,0.035990831031580975,4.9781227924486995,0.1499364640343394,0.0017590173155195034,2830.059004267661,0.010755558065637338,461.8748957245609,-0.9062696371718647,-0.9996561681104259,0.9168918161811335,0.07806470009488801,-0.07062527651649508,0.9944435493863207,0.0003903235004744401,-0.002118758295494852,0.18130849606781987,1.1987849426959727
42543,train,0.1200940817128867,0.7841236546635628,0.12362372762046876,5.191094732479931,0.1574749563822238,0.0033026745634867857,1571.7851192094,0.04498403926690829,115.22520534961504,-0.8818179643398033,-0.9994414644735873,0.897039129840114,0.2433471663238123,-0.2845219740316812,0.9272698652146989,0.0012167358316190614,-0.008535659220950436,0.16906128539406434,1.1841927104170664
30912,train,0.1125961970537901,0.9700009457767009,0.12722849075341527,5.181943531586467,0.14238201792695712,0.0038424517677844924,1348.6034034395461,0.04226646944453783,122.41540086711895,-0.9015954905107044,-0.999461018501435,0.9152463887906119,0.2301375127105827,-0.29528153048065275,0.9272785681770013,0.0011506875635529134,-0.008858445914419583,0.16906287213170004,1.1841945894216988
24935,train,0.09953461601398886,0.535408078879118,0.5217812172843554,5.947048965544945,0.17801973410362457,0.002577137017707815,2307.6184636990833,0.12566379199594144,47.31806691716471,0.6445291175780715,-0.9990942510622057,-0.6114249581877603,0.4791441351192467,-0.7057190133257716,0.5219018796779027,0.0023957206755962335,-0.021171570399773146,0.0951539631965664,1.0998281751527625
30088,train,0.09302811073139311,1.0107878662645815,0.31831437165020277,5.475615808391176,0.13561562792030882,0.004467594845826716,1225.6294488086974,0.08860068303325963,61.74495483693095,-0.9113208014292349,-0.999268007135699,0.9263696796725265,0.34182065930425914,-0.6522526907571097,0.67655381476488,0.0017091032965212958,-0.01956758072271329,0.1233503447628217,1.131280689793029
40578,train,0.19979229574091734,1.0496135279536247,0.12060859513306639,4.6746654689643865,0.20728463309074294,0.005699745590290117,820.1533550774581,0.055114899586347604,84.44538584636703,-0.9063017824578056,-0.9994952634798523,0.9191948952463294,0.37107828538706294,-0.26340602780239974,0.8904595277897581,0.0018553914269353149,-0.007902180834071992,0.16234996736863838,1.1762718260519531
44225,train,0.12632904029451314,0.7349647119641304,0.6804613021405475,6.648314128885959,0.19977570439524592,0.0030032140573594927,2213.733021325605,0.15542897190611607,42.754039946916166,-0.8335423242145359,-0.9988173134728612,0.8594057651447791,0.48732452005179205,-0.7775975759436962,0.3973119958455547,0.0024366226002589604,-0.023327927278310883,0.07243854161547475,1.075126728507771
33085,train,0.19733089036308232,0.6954408206045628,0.4238929377568847,7.0687849122694875,0.2374845356052716,0.004593535372269062,1538.8550080496561,0.1356655673066536,52.07846903441821,-0.7337737134497032,-0.9991329632666228,0.7614002671097707,0.6737188649577764,-0.5707547606973793,0.4694058948727444,0.0033685943247888823,-0.017122642820921376,0.08558281352145815,1.0893517706649738
