state_id,recovery_alias_margin_grid_verified,recovery_alias_margin_refined,refined_minus_grid_margin,alias_source_refined,alias_trigger_refined,alias_a1_refined,alias_m_refined,alias_gamma_refined,alias_delta_a1_refined,alias_delta_m_refined,alias_gamma_factor_refined
27397,0.01017739733367467,0.004851411578733319,-0.005325985754941352,continuous_direct_verified,gamma_low,0.16651763670953995,0.6637245662671941,0.1483729081362239,0.00252644953441733,0.01222639159983574,1.2
28909,0.005501842148591547,0.0030325148379627617,-0.002469327310628785,continuous_direct_verified,gamma_high,0.1830944448802017,0.7082150033635841,0.02525811492134513,0.0009778583514832295,0.0042149947064175075,1.8062601946807726
19886,0.012454309710153669,0.0070691340512639075,-0.005385175658889761,continuous_direct_verified,gamma_low,0.139839935351764,1.0635457293097907,0.1730813027591271,0.002326041969801157,0.015329243332617981,1.1999999999999997
16571,0.004058597802363088,0.00405859017395436,-7.628408727616831e-09,continuous_direct_verified,gamma_low,0.07224423870981919,0.7119999973700262,0.10471285474617066,0.0008276789954186764,0.010247104488394276,1.2216316640829787
24448,0.004994003275386475,0.0049940028978616,-3.7752487507675125e-10,continuous_direct_verified,gamma_low,0.11430596670084149,1.024000000713643,0.03801893963631056,0.0012464150046512523,0.008235879747446884,1.610893421344024
25511,0.0072901122782591905,0.0035819976767198177,-0.0037081146015393728,continuous_direct_verified,gamma_low,0.0971294124457175,0.6691284687350771,0.1688101038040415,0.001677834164804784,0.014187827063657954,1.2
28546,0.020910216776722924,0.00538460542038276,-0.015525611356340164,continuous_direct_verified,m_high,0.1950032078930646,1.0019551220536231,0.6935859301137213,0.004174207915598166,0.029999999999999916,1.0814252292383868
35265,0.003786824956630418,0.0037868202435456335,-4.713084784425947e-09,continuous_direct_verified,gamma_high,0.12840076816520987,0.5759999977248234,0.054954087369954385,0.0016184441863685561,0.008622062782712603,1.8277352745441249
35982,0.010678574505437246,0.004469567594123764,-0.006209006911313482,continuous_direct_verified,m_low,0.1414326735211872,0.981439350247383,0.708014228895497,0.003026601290177594,0.030000000000000027,1.0857930908966003
45670,0.008335671855220776,0.004709679309591593,-0.0036259925456291822,continuous_direct_verified,gamma_low,0.15971195610781388,0.9087478087322971,0.10552796826141644,0.0016129256544522852,0.008581943907048362,1.1999999999999997
42934,0.005178046028132046,0.004971318373349435,-0.00020672765478261038,continuous_direct_verified,gamma_high,0.14904076568844243,0.835736226164191,0.04320379020952567,0.0008568297146491488,0.003736242033154813,1.3920646234802658
15795,0.0034254062074326286,0.0034254051353804593,-1.0720521692597629e-09,continuous_direct_verified,gamma_high,0.05157712308855314,0.5199999991429178,0.1513561247983247,0.0015381776930536717,0.02043368782874655,1.575948209457493
32957,0.007717154895132614,0.0028372179654731363,-0.0048799369296594775,continuous_direct_verified,gamma_low,0.19531448394092082,0.7772023617632262,0.058841533636847576,0.0011027249131882466,0.004454772860514433,1.2000000000000002
12604,0.00386222425824371,0.003862223613433143,-6.448105669201731e-10,continuous_direct_verified,gamma_low,0.060624119385244986,1.0479999992704363,0.04570881895971253,0.0008180887185906052,0.01089288850187975,1.6282481291786421
40752,0.008708610472201743,0.003173182264649783,-0.00553542820755196,continuous_direct_verified,m_low,0.12442601971164274,0.8326337833702564,0.8472428449396808,0.0026271664614223172,0.030000000000000027,1.0782746300209656
23207,0.0038950186295644115,0.0038950173211789105,-1.3083855010705137e-09,continuous_direct_verified,gamma_low,0.09668292068455435,0.6319999988618732,0.041686938344281846,0.0015118746501573271,0.011602100307071206,1.7449474536647647
626,0.007246568510254296,0.0031622437734062227,-0.004084324736848074,continuous_direct_verified,gamma_low,0.18876636786515757,1.083651058686517,0.04959247490386016,0.0008778298819537567,0.0035295638568622056,1.2000000000000002
19230,0.009092232376718795,0.005535074509419044,-0.003557157867299751,continuous_direct_verified,gamma_low,0.12805215748878843,0.8454222039669944,0.17457845691699134,0.002177155856837587,0.015395660081524931,1.2
27962,0.006321651548540267,0.006321625436787797,-2.6111752470317495e-08,continuous_direct_verified,gamma_low,0.16887366737312826,1.0159999925354957,0.01,0.0014021352112367769,0.006641477690124464,2.8012915073977926
44388,0.005209915555227356,0.0052099123266740105,-3.2285533456757887e-09,continuous_direct_verified,gamma_low,0.0752508638290319,0.8879999980463518,0.08709635896955875,0.001327848680913138,0.015512817366315268,1.4232393127803364
