state_1,state_2,m_1,m_2,gamma_1,gamma_2,reference_noise_level,max_abs_g_difference,rms_g_difference,l2_g_difference,relative_l2_difference,mean_rms_g,sigma_reference,snr_sep,snr_sep_rms
16,24,0.6,0.8,0.1,0.025118864315095794,0.002,0.00019657984375953674,9.214661168590421e-05,0.0009214661168590421,0.005142929417831528,0.017917144918694422,3.583428983738885e-05,25.714647089157634,2.571464708915763
16,25,0.6,0.8,0.1,0.039810717055349734,0.002,0.00012644752860069275,6.595159575902875e-05,0.0006595159575902875,0.003683836214042644,0.01790296634460125,3.58059326892025e-05,18.41918107021322,1.841918107021322
16,26,0.6,0.8,0.1,0.06309573444801933,0.002,0.00011784955859184265,3.351641027587043e-05,0.0003351641027587043,0.0018744629813370304,0.017880539978422837,3.5761079956845675e-05,9.372314906685151,0.9372314906685151
16,27,0.6,0.8,0.1,0.1,0.002,0.000393938273191452,6.565745435259225e-05,0.0006565745435259226,0.0036792809476924736,0.017845186406265194,3.569037281253039e-05,18.39640473846237,1.8396404738462366
16,28,0.6,0.8,0.1,0.15848931924611143,0.002,0.0008260346949100494,0.0001719942358805139,0.001719942358805139,0.009668070196180684,0.017789924192778334,3.557984838555667e-05,48.34035098090341,4.834035098090341
16,29,0.6,0.8,0.1,0.25118864315095807,0.002,0.0014888234436511993,0.00034097807049172213,0.0034097807049172217,0.019258532489201802,0.01770529871281249,3.5410597425624984e-05,96.29266244600899,9.629266244600899
16,30,0.6,0.8,0.1,0.3981071705534973,0.002,0.002459842711687088,0.0005895525278990297,0.005895525278990297,0.03353241608752106,0.01758157021433445,3.5163140428668906e-05,167.6620804376053,16.766208043760532
16,31,0.6,0.8,0.1,0.6309573444801934,0.002,0.0037597082555294037,0.0009222384260941393,0.009222384260941392,0.052952660293950155,0.017416281277930525,3.483256255586105e-05,264.7633014697508,26.476330146975084
16,32,0.6,0.8,0.1,1.0,0.002,0.005277510732412338,0.0013107123989005568,0.01310712398900557,0.07610053140781191,0.017223432933426396,3.4446865866852795e-05,380.5026570390594,38.050265703905936
16,33,0.6,1.0,0.1,0.01,0.002,0.0001475401222705841,7.723855082542628e-05,0.0007723855082542629,0.0043151714205752175,0.017899300699189904,3.579860139837981e-05,21.57585710287609,2.1575857102876084
16,34,0.6,1.0,0.1,0.015848931924611134,0.002,0.0001894533634185791,7.089057506708676e-05,0.0007089057506708676,0.003961732481144363,0.017893831904220277,3.5787663808440556e-05,19.808662405721815,1.9808662405721813
16,35,0.6,1.0,0.1,0.025118864315095794,0.002,0.0002559050917625427,6.348872165587114e-05,0.0006348872165587114,0.00354979790443936,0.017885165117843035,3.577033023568607e-05,17.748989522196798,1.7748989522196799
16,36,0.6,1.0,0.1,0.039810717055349734,0.002,0.0003612339496612549,6.0818071222452204e-05,0.000608180712224522,0.0034030881962404027,0.017871435506620605,3.574287101324121e-05,17.015440981202012,1.7015440981202012
16,37,0.6,1.0,0.1,0.06309573444801933,0.002,0.0005280598998069763,7.930856396583647e-05,0.0007930856396583646,0.00444312939796253,0.017849708361454587,3.5699416722909176e-05,22.21564698981265,2.221564698981265
16,38,0.6,1.0,0.1,0.1,0.002,0.0007916390895843506,0.00013471797914176598,0.0013471797914176597,0.007561874100257805,0.017815422123620528,3.5630844247241055e-05,37.809370501289024,3.7809370501289026
16,39,0.6,1.0,0.1,0.15848931924611143,0.002,0.0012052692472934723,0.0002363399336943197,0.0023633993369431973,0.013306147661502425,0.017761709828164805,3.552341965632961e-05,66.53073830751211,6.653073830751211
16,40,0.6,1.0,0.1,0.25118864315095807,0.002,0.001843135803937912,0.0003993863066544316,0.003993863066544316,0.02259092390984697,0.017679060327424077,3.5358120654848155e-05,112.95461954923486,11.295461954923486
16,41,0.6,1.0,0.1,0.3981071705534973,0.002,0.002787381410598755,0.0006432739914496354,0.006432739914496354,0.03663917230423134,0.017557001181911135,3.511400236382227e-05,183.19586152115673,18.319586152115672
16,42,0.6,1.0,0.1,0.6309573444801934,0.002,0.004074364900588989,0.0009766177745327838,0.009766177745327837,0.05615679511132393,0.01739091008660233,3.478182017320466e-05,280.7839755566196,28.078397555661965
16,43,0.6,1.0,0.1,1.0,0.002,0.0056147389113903046,0.0013767173767647296,0.013767173767647295,0.08007955129853064,0.01719187176302261,3.438374352604522e-05,400.3977564926532,40.03977564926532
16,44,0.6,1.2,0.1,0.01,0.002,0.0005537532269954681,9.067674844067984e-05,0.0009067674844067985,0.00507481512326048,0.017867990505715532,3.573598101143107e-05,25.374075616302395,2.5374075616302396
16,45,0.6,1.2,0.1,0.015848931924611134,0.002,0.0005942694842815399,9.326244083634554e-05,0.0009326244083634554,0.005221100228153425,0.01786260304551368,3.572520609102736e-05,26.105501140767124,2.6105501140767124
16,46,0.6,1.2,0.1,0.025118864315095794,0.002,0.0006585195660591125,9.966076023333806e-05,0.0009966076023333807,0.005581964934256724,0.017854064188349936,3.570812837669987e-05,27.909824671283616,2.7909824671283614
16,47,0.6,1.2,0.1,0.039810717055349734,0.002,0.0007604025304317474,0.00011443230523305558,0.0011443230523305557,0.006414174739613277,0.01784053442235266,3.5681068844705327e-05,32.07087369806638,3.2070873698066378
16,48,0.6,1.2,0.1,0.06309573444801933,0.002,0.0009218752384185791,0.0001453509925251723,0.001453509925251723,0.008157026457138521,0.017819115003356423,3.563823000671285e-05,40.785132285692605,4.0785132285692605
16,49,0.6,1.2,0.1,0.1,0.002,0.0011773109436035156,0.0002033854336291647,0.002033854336291647,0.011435599382804763,0.01778528845064186,3.557057690128372e-05,57.17799691402381,5.71779969140238
16,50,0.6,1.2,0.1,0.15848931924611143,0.002,0.0015790089964866638,0.0003029327138524084,0.003029327138524084,0.017083750813811575,0.017732213326800493,3.546442665360099e-05,85.41875406905788,8.541875406905787
16,51,0.6,1.2,0.1,0.25118864315095807,0.002,0.0022008977830410004,0.0004629363271838908,0.004629363271838908,0.026228272387319777,0.017650279070904426,3.530055814180885e-05,131.1413619365989,13.114136193659892
16,52,0.6,1.2,0.1,0.3981071705534973,0.002,0.0031281113624572754,0.0007048872960348457,0.007048872960348457,0.04021384581151349,0.01752847263946667,3.505694527893334e-05,201.0692290575675,20.10692290575675
16,53,0.6,1.2,0.1,0.6309573444801934,0.002,0.004407264292240143,0.0010404625239571128,0.010404625239571128,0.0599320617043564,0.01736069967173318,3.472139934346636e-05,299.660308521782,29.9660308521782
16,54,0.6,1.2,0.1,1.0,0.002,0.005963906645774841,0.0014509259833160731,0.01450925983316073,0.08457245302246846,0.017156011578978368,3.431202315795673e-05,422.86226511234236,42.28622651123424
17,18,0.6,0.6,0.15848931924611143,0.25118864315095807,0.002,0.0007091648876667023,0.00018029877145087268,0.0018029877145087267,0.01020664350582766,0.017664844603216323,3.532968920643265e-05,51.0332175291383,5.10332175291383
17,19,0.6,0.6,0.15848931924611143,0.3981071705534973,0.002,0.001728937029838562,0.0004391240713027289,0.004391240713027289,0.025040742056627156,0.017536384117918448,3.5072768235836896e-05,125.20371028313576,12.520371028313575
17,20,0.6,0.6,0.15848931924611143,0.6309573444801934,0.002,0.003050733357667923,0.0007737546151654346,0.007737546151654346,0.04454447450841349,0.0173703837278244,3.4740767455648805e-05,222.72237254206746,22.272237254206747
17,21,0.6,0.6,0.15848931924611143,1.0,0.002,0.0045299530029296875,0.0011470697835791882,0.011470697835791882,0.06674707402606901,0.017185319361432742,3.437063872286548e-05,333.7353701303451,33.37353701303451
17,22,0.6,0.8,0.15848931924611143,0.01,0.002,0.000748123973608017,0.0002368712670685206,0.002368712670685206,0.013253193027657414,0.01787276972230058,3.574553944460116e-05,66.26596513828707,6.626596513828708
17,23,0.6,0.8,0.15848931924611143,0.015848931924611134,0.002,0.0007040947675704956,0.0002255984162727716,0.0022559841627277162,0.012626456764667247,0.017867119848227427,3.573423969645485e-05,63.13228382333624,6.313228382333623
17,24,0.6,0.8,0.15848931924611143,0.025118864315095794,0.002,0.000634312629699707,0.0002077575175031059,0.002077575175031059,0.011633753367713448,0.017858167603903706,3.5716335207807416e-05,58.16876683856722,5.816876683856722
17,25,0.6,0.8,0.15848931924611143,0.039810717055349734,0.002,0.0005237460136413574,0.0001795708637564169,0.0017957086375641692,0.010063381201166519,0.017843989029810534,3.568797805962107e-05,50.31690600583259,5.031690600583259
17,26,0.6,0.8,0.15848931924611143,0.06309573444801933,0.002,0.0003487616777420044,0.00013528105197006365,0.0013528105197006363,0.007590863636561303,0.01782156266363212,3.564312532726424e-05,37.9543181828065,3.795431818280651
17,27,0.6,0.8,0.15848931924611143,0.1,0.002,0.0001316256821155548,6.774980878247706e-05,0.0006774980878247706,0.0038091202253408675,0.017786209091474478,3.557241818294896e-05,19.045601126704337,1.9045601126704337
17,28,0.6,0.8,0.15848931924611143,0.15848931924611143,0.002,0.0003594234585762024,5.867648946294598e-05,0.0005867648946294599,0.0033092699372863675,0.017730946877987618,3.546189375597523e-05,16.546349686431835,1.6546349686431834
17,29,0.6,0.8,0.15848931924611143,0.25118864315095807,0.002,0.0010222122073173523,0.00022285234712330967,0.0022285234712330964,0.012628827396756602,0.017646321398021775,3.529264279604355e-05,63.144136983783,6.314413698378301
17,30,0.6,0.8,0.15848931924611143,0.3981071705534973,0.002,0.001993231475353241,0.0004709469143454329,0.004709469143454329,0.026876554003471467,0.017522592899543735,3.504518579908747e-05,134.38277001735736,13.438277001735734
17,31,0.6,0.8,0.15848931924611143,0.6309573444801934,0.002,0.0032930970191955566,0.0008035274008433965,0.008035274008433966,0.046293330032692724,0.01735730396313981,3.4714607926279616e-05,231.46665016346364,23.14666501634636
17,32,0.6,0.8,0.15848931924611143,1.0,0.002,0.004810899496078491,0.0011919702077563224,0.011919702077563226,0.06944410205833645,0.01716445561863568,3.4328911237271356e-05,347.2205102916823,34.72205102916822
17,33,0.6,1.0,0.15848931924611143,0.01,0.002,0.00037475675344467163,0.00017681355731199606,0.0017681355731199604,0.009910894186291154,0.017840323384399188,3.568064676879837e-05,49.554470931455775,4.955447093145578
17,34,0.6,1.0,0.15848931924611143,0.015848931924611134,0.002,0.0003455318510532379,0.00016646865921738618,0.0016646865921738617,0.009333894951745194,0.01783485458942956,3.5669709178859124e-05,46.66947475872596,4.666947475872597
17,35,0.6,1.0,0.15848931924611143,0.025118864315095794,0.002,0.00030152127146720886,0.00015026423624085093,0.0015026423624085092,0.00842940946774507,0.01782618780305232,3.565237560610464e-05,42.14704733872535,4.214704733872535
17,36,0.6,1.0,0.15848931924611143,0.039810717055349734,0.002,0.0002380944788455963,0.00012526798237042798,0.00125267982370428,0.007032604990359228,0.01781245819182989,3.562491638365978e-05,35.16302495179614,3.516302495179614
17,37,0.6,1.0,0.15848931924611143,0.06309573444801933,0.002,0.00015402212738990784,8.892998610380757e-05,0.0008892998610380756,0.004998669580836801,0.01779073104666387,3.5581462093327744e-05,24.993347904184002,2.4993347904184007
17,38,0.6,1.0,0.15848931924611143,0.1,0.002,0.00032502785325050354,5.8261534276814254e-05,0.0005826153427681425,0.003281148614155145,0.017756444808829812,3.5512889617659624e-05,16.405743070775724,1.6405743070775725
17,39,0.6,1.0,0.15848931924611143,0.15848931924611143,0.002,0.0007386580109596252,0.00012428934728935336,0.0012428934728935335,0.0070209131384352695,0.01770273251337409,3.540546502674818e-05,35.104565692176344,3.510456569217635
17,40,0.6,1.0,0.15848931924611143,0.25118864315095807,0.002,0.001376524567604065,0.0002821641082546147,0.0028216410825461467,0.01601377859867668,0.01762008301263336,3.5240166025266724e-05,80.0688929933834,8.006889299338342
17,41,0.6,1.0,0.15848931924611143,0.3981071705534973,0.002,0.002320770174264908,0.0005249578627851467,0.0052495786278514665,0.030000979926171338,0.01749802386712042,3.499604773424084e-05,150.0048996308567,15.00048996308567
17,42,0.6,1.0,0.15848931924611143,0.6309573444801934,0.002,0.003607753664255142,0.0008580029387296465,0.008580029387296465,0.04950416955950171,0.017331932771811612,3.466386554362323e-05,247.52084779750854,24.752084779750852
17,43,0.6,1.0,0.15848931924611143,1.0,0.002,0.0051481276750564575,0.0012580077387501856,0.012580077387501856,0.07342645707363307,0.017132894448231895,3.426578889646379e-05,367.13228536816536,36.71322853681654
17,44,0.6,1.2,0.15848931924611143,0.01,0.002,0.00023051723837852478,0.00013322530054492253,0.001332253005449225,0.007480779486019584,0.017809013190924816,3.561802638184963e-05,37.40389743009791,3.740389743009792
17,45,0.6,1.2,0.15848931924611143,0.015848931924611134,0.002,0.00021256692707538605,0.00012512243586811937,0.0012512243586811937,0.0070279187936534105,0.017803625730722965,3.560725146144593e-05,35.13959396826706,3.5139593968267056
17,46,0.6,1.2,0.15848931924611143,0.025118864315095794,0.002,0.0001919083297252655,0.00011321732602040044,0.0011321732602040044,0.006362280039701526,0.01779508687355922,3.559017374711844e-05,31.811400198507624,3.1811400198507624
17,47,0.6,1.2,0.15848931924611143,0.039810717055349734,0.002,0.0002937912940979004,9.761383003203352e-05,0.0009761383003203351,0.005489610917736859,0.017781557107561945,3.556311421512389e-05,27.4480545886843,2.7448054588684303
17,48,0.6,1.2,0.15848931924611143,0.06309573444801933,0.002,0.00045526400208473206,8.570312503528351e-05,0.0008570312503528351,0.0048255889981337645,0.017760137688565707,3.5520275377131416e-05,24.127944990668823,2.4127944990668824
17,49,0.6,1.2,0.15848931924611143,0.1,0.002,0.0007106997072696686,0.00010699834284197917,0.0010699834284197917,0.0060361313767971145,0.017726311135851144,3.545262227170229e-05,30.180656883985563,3.0180656883985564
17,50,0.6,1.2,0.15848931924611143,0.15848931924611143,0.002,0.0011123977601528168,0.00019112782750046217,0.0019112782750046217,0.010814534891662285,0.017673236012009777,3.534647202401955e-05,54.07267445831143,5.407267445831144
17,51,0.6,1.2,0.15848931924611143,0.25118864315095807,0.002,0.0017342865467071533,0.00034636995311611833,0.0034636995311611834,0.01968984205479508,0.01759130175611371,3.518260351222742e-05,98.44921027397542,9.844921027397541
17,52,0.6,1.2,0.15848931924611143,0.3981071705534973,0.002,0.0026615001261234283,0.0005868428432976631,0.005868428432976631,0.033592432545474726,0.017469495324675954,3.493899064935191e-05,167.96216272737365,16.796216272737365
17,53,0.6,1.2,0.15848931924611143,0.6309573444801934,0.002,0.003940653055906296,0.0009219414165855949,0.00921941416585595,0.05328610629424753,0.017301722356942464,3.4603444713884926e-05,266.4305314712376,26.643053147123762
17,54,0.6,1.2,0.15848931924611143,1.0,0.002,0.005497295409440994,0.001332244165351903,0.01332244165351903,0.07792252999939832,0.01709703426418765,3.41940685283753e-05,389.61264999699154,38.961264999699154
18,19,0.6,0.6,0.25118864315095807,0.3981071705534973,0.002,0.0010197721421718597,0.00025882537948755565,0.002588253794875557,0.01483506204748265,0.01744686868576162,3.4893737371523235e-05,74.17531023741326,7.417531023741325
18,20,0.6,0.6,0.25118864315095807,0.6309573444801934,0.002,0.0023415684700012207,0.000593456219471189,0.005934562194711889,0.03434180559202411,0.01728086829566757,3.4561736591335144e-05,171.70902796012058,17.17090279601206
18,21,0.6,0.6,0.25118864315095807,1.0,0.002,0.0038207881152629852,0.0009667720444089831,0.00966772044408983,0.05655025340770448,0.017095803929275913,3.419160785855183e-05,282.7512670385224,28.275126703852244
18,22,0.6,0.8,0.25118864315095807,0.01,0.002,0.0014572888612747192,0.0004162330545177444,0.004162330545177444,0.023405899039999598,0.017783254290143755,3.556650858028751e-05,117.02949519999798,11.702949519999798
18,23,0.6,0.8,0.25118864315095807,0.015848931924611134,0.002,0.0014132596552371979,0.00040489232112298737,0.004048923211229874,0.02277541515981607,0.017777604416070597,3.5555208832141197e-05,113.87707579908034,11.387707579908033
18,24,0.6,0.8,0.25118864315095807,0.025118864315095794,0.002,0.0013434775173664093,0.0003869258329422678,0.0038692583294226784,0.02177575593254625,0.017768652171746877,3.5537304343493755e-05,108.87877966273123,10.887877966273123
18,25,0.6,0.8,0.25118864315095807,0.039810717055349734,0.002,0.0012329109013080597,0.0003584791872909024,0.0035847918729090236,0.02019092175947566,0.017754473597653708,3.550894719530742e-05,100.9546087973783,10.09546087973783
18,26,0.6,0.8,0.25118864315095807,0.06309573444801933,0.002,0.0010579265654087067,0.0003135138331191123,0.0031351383311911227,0.01768063377152578,0.01773204723147529,3.546409446295058e-05,88.40316885762891,8.840316885762892
18,27,0.6,0.8,0.25118864315095807,0.1,0.002,0.0007818378508090973,0.0002427477387405671,0.002427477387405671,0.013717123854531757,0.017696693659317652,3.5393387318635306e-05,68.58561927265879,6.858561927265879
18,28,0.6,0.8,0.25118864315095807,0.15848931924611143,0.002,0.0003497414290904999,0.00013294325449731133,0.0013294325449731135,0.007535854157046305,0.017641431445830788,3.528286289166158e-05,37.67927078523152,3.767927078523152
18,29,0.6,0.8,0.25118864315095807,0.25118864315095807,0.002,0.00031304731965065,4.9659928117768214e-05,0.0004965992811776822,0.002828528618150716,0.017556805965864945,3.511361193172989e-05,14.142643090753579,1.4142643090753577
18,30,0.6,0.8,0.25118864315095807,0.3981071705534973,0.002,0.0012840665876865387,0.00029112767540461865,0.0029112767540461866,0.016699729347801524,0.01743307746738691,3.486615493477382e-05,83.49864673900763,8.349864673900761
18,31,0.6,0.8,0.25118864315095807,0.6309573444801934,0.002,0.0025839321315288544,0.0006233455332733183,0.006233455332733182,0.03609874722260302,0.017267788530982982,3.453557706196597e-05,180.49373611301507,18.049373611301508
18,32,0.6,0.8,0.25118864315095807,1.0,0.002,0.004101734608411789,0.001011714150261769,0.01011714150261769,0.0592514023014216,0.01707494018647885,3.41498803729577e-05,296.25701150710796,29.6257011507108
18,33,0.6,1.0,0.25118864315095807,0.01,0.002,0.0010282360017299652,0.000351526987893587,0.0035152698789358695,0.019803435924683106,0.017750807952242362,3.5501615904484726e-05,99.01717962341553,9.901717962341554
18,34,0.6,1.0,0.25118864315095807,0.015848931924611134,0.002,0.0009863227605819702,0.00034067057149951395,0.0034067057149951394,0.019197749250111897,0.017745339157272735,3.549067831454547e-05,95.98874625055949,9.598874625055949
18,35,0.6,1.0,0.25118864315095807,0.025118864315095794,0.002,0.0009198710322380066,0.0003234847864350474,0.0032348478643504743,0.01823818919753296,0.01773667237089549,3.547334474179098e-05,91.1909459876648,9.11909459876648
18,36,0.6,1.0,0.25118864315095807,0.039810717055349734,0.002,0.0008145421743392944,0.00029631679364594364,0.0029631679364594365,0.016719390095880998,0.017722942759673063,3.544588551934613e-05,83.596950479405,8.359695047940498
18,37,0.6,1.0,0.25118864315095807,0.06309573444801933,0.002,0.000647716224193573,0.00025351663927693636,0.0025351663927693636,0.014321990353541968,0.017701215614507042,3.540243122901408e-05,71.60995176770986,7.160995176770985
18,38,0.6,1.0,0.25118864315095807,0.1,0.002,0.000413455069065094,0.00018681699385321007,0.0018681699385321006,0.010574389576712692,0.017666929376672982,3.533385875334596e-05,52.87194788356347,5.287194788356347
18,39,0.6,1.0,0.25118864315095807,0.15848931924611143,0.002,0.0001571066677570343,8.949144855093515e-05,0.0008949144855093516,0.00508092576945349,0.017613217081217263,3.5226434162434524e-05,25.404628847267446,2.5404628847267445
18,40,0.6,1.0,0.25118864315095807,0.25118864315095807,0.002,0.0006673596799373627,0.00011062132528396381,0.001106213252839638,0.006310196448354627,0.017530567580476532,3.506113516095306e-05,31.550982241773145,3.1550982241773147
18,41,0.6,1.0,0.25118864315095807,0.3981071705534973,0.002,0.0016116052865982056,0.0003459109049822121,0.0034591090498221214,0.019870220718477972,0.01740850843496359,3.4817016869927176e-05,99.35110359238989,9.935110359238989
18,42,0.6,1.0,0.25118864315095807,0.6309573444801934,0.002,0.00289858877658844,0.0006780247165966113,0.006780247165966113,0.03932306608988425,0.017242417339654786,3.4484834679309573e-05,196.61533044942124,19.661533044942125
18,43,0.6,1.0,0.25118864315095807,1.0,0.002,0.004438962787389755,0.0010778124172909646,0.010778124172909647,0.06323936211677202,0.01704337901607507,3.408675803215014e-05,316.19681058386004,31.619681058386004
18,44,0.6,1.2,0.25118864315095807,0.01,0.002,0.0006574392318725586,0.0002934423244019489,0.0029344232440194893,0.016560419962058315,0.017719497758767987,3.5438995517535976e-05,82.80209981029157,8.280209981029156
18,45,0.6,1.2,0.25118864315095807,0.015848931924611134,0.002,0.0006256774067878723,0.0002830462279549205,0.0028304622795492056,0.015978574322066383,0.01771411029856614,3.542822059713228e-05,79.89287161033191,7.98928716103319
18,46,0.6,1.2,0.25118864315095807,0.025118864315095794,0.002,0.0005753301084041595,0.0002666389976179718,0.002666389976179718,0.015059609823971452,0.01770557144140239,3.541114288280478e-05,75.29804911985725,7.529804911985726
18,47,0.6,1.2,0.25118864315095807,0.039810717055349734,0.002,0.0005012266337871552,0.00024085632136868949,0.002408563213686895,0.01361382285819052,0.01769204167540512,3.538408335081024e-05,68.06911429095258,6.806911429095258
18,48,0.6,1.2,0.25118864315095807,0.06309573444801933,0.002,0.00039351731538772583,0.000200799214074311,0.00200799214074311,0.011363448958424994,0.01767062225640888,3.534124451281776e-05,56.81724479212497,5.681724479212496
18,49,0.6,1.2,0.25118864315095807,0.1,0.002,0.00025140494108200073,0.00014117249091542394,0.0014117249091542391,0.008004429675729193,0.017636795703694315,3.527359140738863e-05,40.022148378645966,4.002214837864598
18,50,0.6,1.2,0.25118864315095807,0.15848931924611143,0.002,0.0004032328724861145,8.106234624061636e-05,0.0008106234624061636,0.004610079298774564,0.01758372057985295,3.5167441159705904e-05,23.050396493872817,2.3050396493872816
18,51,0.6,1.2,0.25118864315095807,0.25118864315095807,0.002,0.001025121659040451,0.00017509238906449897,0.0017509238906449898,0.010004258183910524,0.017501786323956884,3.500357264791377e-05,50.02129091955263,5.002129091955262
18,52,0.6,1.2,0.25118864315095807,0.3981071705534973,0.002,0.001952335238456726,0.00040841531737312217,0.004084153173731221,0.023499182386794156,0.017379979892519125,3.475995978503825e-05,117.49591193397083,11.749591193397084
18,53,0.6,1.2,0.25118864315095807,0.6309573444801934,0.002,0.0032314881682395935,0.0007421517748728431,0.007421517748728431,0.04311775811875362,0.017212206924785638,3.442441384957128e-05,215.58879059376804,21.558879059376807
18,54,0.6,1.2,0.25118864315095807,1.0,0.002,0.004788130521774292,0.0011520994613745102,0.011520994613745101,0.06774059595363922,0.017007518832030825,3.4015037664061654e-05,338.7029797681961,33.87029797681961
19,20,0.6,0.6,0.3981071705534973,0.6309573444801934,0.002,0.001321796327829361,0.0003346311220216063,0.0033463112202160626,0.019509279730353712,0.0171524078103697,3.43048156207394e-05,97.54639865176856,9.754639865176857
19,21,0.6,0.6,0.3981071705534973,1.0,0.002,0.0028010159730911255,0.0007079477399367144,0.007079477399367144,0.041724135677113056,0.016967343443978038,3.393468688795608e-05,208.6206783855653,20.86206783855653
19,22,0.6,0.8,0.3981071705534973,0.01,0.002,0.002477061003446579,0.0006745721008947575,0.006745721008947576,0.038209004780877215,0.01765479380484588,3.530958760969176e-05,191.04502390438606,19.104502390438604
19,23,0.6,0.8,0.3981071705534973,0.015848931924611134,0.002,0.0024330317974090576,0.0006632129639232046,0.006632129639232047,0.037577627930544484,0.017649143930772722,3.5298287861545446e-05,187.8881396527224,18.78881396527224
19,24,0.6,0.8,0.3981071705534973,0.025118864315095794,0.002,0.002363249659538269,0.000645214643384813,0.00645214643384813,0.0365763963823851,0.017640191686449,3.5280383372898004e-05,182.8819819119255,18.28819819119255
19,25,0.6,0.8,0.3981071705534973,0.039810717055349734,0.002,0.0022526830434799194,0.0006167096519522296,0.006167096519522296,0.034988607351024624,0.017626013112355836,3.525202622471167e-05,174.94303675512307,17.494303675512306
19,26,0.6,0.8,0.3981071705534973,0.06309573444801933,0.002,0.0020776987075805664,0.0005716258303140425,0.005716258303140425,0.032472122787032015,0.01760358674617742,3.520717349235484e-05,162.36061393516007,16.236061393516007
19,27,0.6,0.8,0.3981071705534973,0.1,0.002,0.001801609992980957,0.0005005651476245081,0.005005651476245081,0.02849262886405407,0.01756823317401978,3.513646634803956e-05,142.46314432027032,14.246314432027031
19,28,0.6,0.8,0.3981071705534973,0.15848931924611143,0.002,0.0013695135712623596,0.00038953906361102546,0.0038953906361102546,0.02224288868455772,0.017512970960532913,3.502594192106583e-05,111.21444342278859,11.12144434227886
19,29,0.6,0.8,0.3981071705534973,0.25118864315095807,0.002,0.0007067248225212097,0.0002198897991822283,0.002198897991822283,0.01261679138891351,0.017428345480567074,3.485669096113415e-05,63.08395694456754,6.308395694456754
19,30,0.6,0.8,0.3981071705534973,0.3981071705534973,0.002,0.00026429444551467896,4.092888232235543e-05,0.00040928882322355427,0.002365200129232473,0.017304616982089037,3.4609233964178076e-05,11.826000646162361,1.1826000646162362
19,31,0.6,0.8,0.3981071705534973,0.6309573444801934,0.002,0.0015641599893569946,0.00036486814493853856,0.003648681449385386,0.021288357627905694,0.01713932804568511,3.4278656091370224e-05,106.44178813952846,10.644178813952845
19,32,0.6,0.8,0.3981071705534973,1.0,0.002,0.003081962466239929,0.0007529760627240302,0.007529760627240301,0.04443259461559774,0.016946479701180975,3.389295940236195e-05,222.16297307798868,22.21629730779887
19,33,0.6,1.0,0.3981071705534973,0.01,0.002,0.002048008143901825,0.0006080299596719642,0.006080299596719642,0.03450334643625034,0.017622347466944487,3.5244694933888975e-05,172.51673218125168,17.25167321812517
19,34,0.6,1.0,0.3981071705534973,0.015848931924611134,0.002,0.00200609490275383,0.0005970728154641342,0.005970728154641342,0.03389208875088438,0.01761687867197486,3.523375734394972e-05,169.46044375442193,16.94604437544219
19,35,0.6,1.0,0.3981071705534973,0.025118864315095794,0.002,0.0019396431744098663,0.000579710906114264,0.00579710906114264,0.032922758419804694,0.017608211885597615,3.521642377119523e-05,164.6137920990235,16.46137920990235
19,36,0.6,1.0,0.3981071705534973,0.039810717055349734,0.002,0.0018343143165111542,0.0005522142609499863,0.005522142609499863,0.03138564990651857,0.01759448227437519,3.518896454875038e-05,156.92824953259282,15.692824953259285
19,37,0.6,1.0,0.3981071705534973,0.06309573444801933,0.002,0.0016674883663654327,0.0005087231979457441,0.005087231979457441,0.028949541162168243,0.01757275512920917,3.514551025841834e-05,144.74770581084124,14.474770581084124
19,38,0.6,1.0,0.3981071705534973,0.1,0.002,0.0014039091765880585,0.00044016858144328073,0.004401685814432807,0.025097320876153694,0.01753846889137511,3.5076937782750225e-05,125.48660438076844,12.548660438076846
19,39,0.6,1.0,0.3981071705534973,0.15848931924611143,0.002,0.0009902790188789368,0.0003330920783948346,0.003330920783948346,0.019050426957191502,0.017484756595919387,3.496951319183877e-05,95.25213478595751,9.525213478595752
19,40,0.6,1.0,0.3981071705534973,0.25118864315095807,0.002,0.00037637725472450256,0.00017068641781708795,0.0017068641781708795,0.009808376473236248,0.01740210709517866,3.480421419035732e-05,49.04188236618124,4.904188236618124
19,41,0.6,1.0,0.3981071705534973,0.3981071705534973,0.002,0.0005918331444263458,9.716611712320992e-05,0.0009716611712320992,0.005623023582240094,0.017280047949665717,3.456009589933143e-05,28.115117911200475,2.811511791120047
19,42,0.6,1.0,0.3981071705534973,0.6309573444801934,0.002,0.0018788166344165802,0.0004201063581849529,0.004201063581849528,0.0245475877823077,0.01711395685435691,3.422791370871382e-05,122.73793891153849,12.273793891153852
19,43,0.6,1.0,0.3981071705534973,1.0,0.002,0.0034191906452178955,0.0008192001598751397,0.008192001598751397,0.04843062994270891,0.016914918530777194,3.3829837061554386e-05,242.15314971354454,24.215314971354452
19,44,0.6,1.2,0.3981071705534973,0.01,0.002,0.001641795039176941,0.0005457480907165203,0.005457480907165203,0.0310242131963184,0.01759103727347011,3.5182074546940225e-05,155.121065981592,15.5121065981592
19,45,0.6,1.2,0.3981071705534973,0.015848931924611134,0.002,0.0016012787818908691,0.0005350229500751215,0.0053502295007512145,0.03042383737628222,0.017585649813268267,3.517129962653653e-05,152.11918688141108,15.211918688141107
