state_1,state_2,a1_1,a1_2,gamma_1,gamma_2,reference_noise_level,rms_g_difference,l2_g_difference,relative_l2_difference,master_mean_rms_g,sigma_reference,snr_sep_rms,snr_sep
0,121,0.05,0.18125000000000002,0.01,0.0177827941,0.002,0.0049761064263734,0.11126912232644476,0.27299657318079,0.018176773965501443,3.6353547931002886e-05,136.8809018535904,3060.750013661051
0,122,0.05,0.18125000000000002,0.01,0.0237137371,0.002,0.004955817254362321,0.11081544264820514,0.2720342802109438,0.01816670899031539,3.633341798063078e-05,136.39832225540272,3049.959205800029
0,123,0.05,0.18125000000000002,0.01,0.0316227766,0.002,0.004928770881386755,0.11021066736302336,0.27074983697189353,0.018153292093302246,3.6306584186604494e-05,135.75418871834412,3035.5559420455247
0,124,0.05,0.18125000000000002,0.01,0.0421696503,0.002,0.004892729089649343,0.10940474839946593,0.26903523612571045,0.01813541313070887,3.627082626141774e-05,134.89433779053087,3016.329090794458
0,125,0.05,0.18125000000000002,0.01,0.0562341325,0.002,0.004844729954386667,0.10833145510638043,0.2667465240403511,0.01811160321042564,3.622320642085128e-05,133.74657941926088,2990.664433395417
0,126,0.05,0.18125000000000002,0.01,0.0749894209,0.002,0.004780879212545214,0.10690370911466764,0.2636926033795239,0.01807993110251077,3.615986220502154e-05,132.21508382521685,2956.419150840178
0,127,0.05,0.18125000000000002,0.01,0.1,0.002,0.0046961147520957845,0.10500831815825748,0.25962178957016163,0.01803788679552932,3.607577359105864e-05,130.1736396654766,2910.771071705687
0,128,0.05,0.18125000000000002,0.01,0.133352143,0.002,0.004583993672179153,0.10250121459421473,0.2542078617210136,0.017982276066159045,3.596455213231809e-05,127.45866138730342,2850.062311831381
0,129,0.05,0.18125000000000002,0.01,0.177827941,0.002,0.00443662520134021,0.099205955408854,0.24704070825546395,0.017909187710402785,3.581837542080557e-05,123.86450108965964,2769.6944443557577
0,130,0.05,0.18125000000000002,0.01,0.237137371,0.002,0.004245026708858569,0.0949216828730997,0.2376343359443945,0.017814170269753845,3.562834053950769e-05,119.14747205672764,2664.218468660997
0,131,0.05,0.18125000000000002,0.01,0.316227766,0.002,0.004000388074294093,0.08945139670501072,0.22547685410568186,0.017692859397101808,3.5385718794203616e-05,113.05092027548073,2527.895426548842
0,132,0.05,0.18125000000000002,0.01,0.421696503,0.002,0.0036968090669956028,0.08266316373639741,0.21015608391755253,0.01754233374061788,3.508466748123576e-05,105.36822299862916,2356.1050929329153
0,133,0.05,0.18125000000000002,0.01,0.562341325,0.002,0.003335409757098182,0.07458202949687597,0.1915704221797373,0.017363148428059097,3.47262968561182e-05,96.0485297616909,2147.710416860525
0,134,0.05,0.18125000000000002,0.01,0.749894209,0.002,0.002927675189664041,0.06546480740128385,0.17013541381316816,0.017160983732000652,3.4321967464001305e-05,85.30033112859108,1907.3733890677101
0,135,0.05,0.18125000000000002,0.01,1.0,0.002,0.00249399710886605,0.05576747071112431,0.14677493389547405,0.01694590882551231,3.3891817651024624e-05,73.58699773928032,1645.4552920515416
0,136,0.05,0.2,0.01,0.01,0.002,0.005717412469352561,0.1278452293687726,0.3074272793445409,0.01854532672939903,3.7090653458798064e-05,154.1469868063585,3446.831410257809
