state_1,state_2,a1_1,a1_2,gamma_1,gamma_2,reference_noise_level,rms_g_relative,rms_g_gap_percent,max_abs_g_difference,rms_g_difference,l2_g_difference,relative_l2_difference,mean_rms_g,sigma_reference,snr_sep,snr_sep_rms
5,11,0.1,0.17500000000000004,1.0,1.0,0.002,0.10654426989473155,10.654426989473155,0.006759710609912872,0.0018650645490513337,0.01865064549051334,0.10654426989473156,0.01750506668161568,3.501013336323136e-05,532.7213494736578,53.27213494736577
5,12,0.1,0.2,1.0,0.01,0.002,0.27752174554114806,27.752174554114806,0.02013099566102028,0.005337802846911013,0.05337802846911013,0.27752174554114806,0.019233818368008134,3.846763673601627e-05,1387.60872770574,138.760872770574
5,13,0.1,0.2,1.0,1.0,0.002,0.13958502425216707,13.958502425216707,0.009012948721647263,0.002486752731134024,0.02486752731134024,0.1395850242521671,0.017815326138723775,3.563065227744755e-05,697.9251212608352,69.79251212608354
6,7,0.125,0.125,0.01,1.0,0.002,0.09861849124421314,9.861849124421315,0.00694878026843071,0.001783074884138103,0.017830748841381028,0.09861849124421311,0.018080532987699023,3.6161065975398045e-05,493.0924562210657,49.30924562210657
6,8,0.125,0.15000000000000002,0.01,0.01,0.002,0.05027175639044062,5.027175639044062,0.0036429986357688904,0.0009779844726704634,0.009779844726704633,0.05027175639044062,0.019453954723102358,3.890790944620472e-05,251.35878195220306,25.135878195220307
6,9,0.125,0.15000000000000002,0.01,1.0,0.002,0.06322372609420346,6.322372609420346,0.00469554215669632,0.0011627289933657512,0.011627289933657513,0.06322372609420347,0.01839070654635703,3.678141309271406e-05,316.1186304710173,31.611863047101725
6,10,0.125,0.17500000000000004,0.01,0.01,0.002,0.09808404504579774,9.808404504579773,0.007285989820957184,0.0019559687821066145,0.019559687821066145,0.09808404504579774,0.01994176301755629,3.988352603511258e-05,490.42022522898867,49.04202252289886
6,11,0.125,0.17500000000000004,0.01,1.0,0.002,0.029166928309723433,2.9166928309723437,0.0024423040449619293,0.0005454485454899006,0.005454485454899006,0.029166928309723436,0.018700925229348315,3.7401850458696634e-05,145.83464154861716,14.583464154861716
6,12,0.125,0.2,0.01,0.01,0.002,0.1436123056604094,14.361230566040938,0.010928981006145477,0.002933953005766773,0.029339530057667727,0.14361230566040936,0.02042967691574077,4.085935383148154e-05,718.0615283020468,71.80615283020468
6,13,0.125,0.2,0.01,1.0,0.002,0.0066705107685299655,0.6670510768529965,0.00019821152091026306,0.00012681431217351942,0.0012681431217351942,0.006670510768529965,0.019011184686456406,3.802236937291281e-05,33.352553842649826,3.3352553842649826
7,8,0.125,0.15000000000000002,1.0,0.01,0.002,0.14867878723628877,14.867878723628877,0.0105917789041996,0.002760700343527261,0.027607003435272608,0.14867878723628875,0.018568219413437906,3.713643882687581e-05,743.3939361814438,74.33939361814438
7,9,0.125,0.15000000000000002,1.0,1.0,0.002,0.03551495537931311,3.551495537931311,0.0022532381117343903,0.0006216882723872963,0.006216882723872963,0.03551495537931311,0.017504971236692576,3.500994247338515e-05,177.57477689656557,17.757477689656557
7,10,0.125,0.17500000000000004,1.0,0.01,0.002,0.19618534868974408,19.618534868974407,0.014234770089387894,0.003738513440514185,0.03738513440514185,0.19618534868974408,0.01905602770789184,3.811205541578368e-05,980.9267434487203,98.09267434487204
7,11,0.125,0.17500000000000004,1.0,1.0,0.002,0.06979304976131703,6.979304976131703,0.0045064762234687805,0.0012433764365718095,0.012433764365718095,0.06979304976131702,0.017815189919683866,3.563037983936773e-05,348.9652488065851,34.89652488065851
