true_gamma,regime,pred_gamma,gamma_factor_error,g_profile_relative_l2,f_relative_l2,true_a1,pred_a1
0.009999999776482582,oracle_nuisance,0.011547819711267948,1.1547819969381838,0.002106295432895422,0.07688163965940475,0.11278224736452103,0.13405358791351318
0.009999999776482582,oracle_nuisance,0.00865964312106371,1.154781973885112,0.0020651728846132755,0.08965392410755157,0.053448647260665894,0.10393062978982925
0.009999999776482582,oracle_nuisance,0.012589254416525364,1.2589254697917134,0.0017244548071175814,0.11527500301599503,0.11862504482269287,0.14002446830272675
0.009999999776482582,oracle_nuisance,0.007717915344983339,1.2956866368044062,0.0019248254830017686,0.17204828560352325,0.12384577840566635,0.12861309945583344
0.009999999776482582,oracle_nuisance,0.01295686699450016,1.2956867284108713,0.00171020592097193,0.08206485956907272,0.084065742790699,0.10015077888965607
0.009999999776482582,oracle_nuisance,0.009999999776482582,1.0,0.001981657464057207,0.0,0.11307717114686966,0.15214279294013977
0.009999999776482582,oracle_nuisance,0.010901845060288906,1.0901845303964137,0.002094235736876726,0.05268514156341553,0.17654994130134583,0.14176473021507263
0.009999999776482582,oracle_nuisance,0.010592537000775337,1.0592537237536994,0.002048419089987874,0.011625590734183788,0.1091325581073761,0.15468309819698334
0.009999999776482582,oracle_nuisance,0.008175230585038662,1.2232070609461947,0.00209115631878376,0.13484600186347961,0.149147167801857,0.14431023597717285
0.009999999776482582,oracle_nuisance,0.010592537000775337,1.0592537237536994,0.0019084002124145627,0.0010240433039143682,0.1769048124551773,0.1225486621260643
0.009999999776482582,oracle_nuisance,0.02440619096159935,2.440619150712024,0.0022961809299886227,0.0006639634957537055,0.056407663971185684,0.11693926900625229
0.009999999776482582,oracle_nuisance,0.009999999776482582,1.0,0.002263664035126567,0.0,0.18938998878002167,0.16148164868354797
0.009999999776482582,oracle_nuisance,0.009999999776482582,1.0,0.0019627034198492765,0.0,0.13249695301055908,0.13560669124126434
0.009999999776482582,oracle_nuisance,0.013335213996469975,1.333521429453524,0.002208342542871833,0.13303808867931366,0.07733310014009476,0.1396949142217636
0.009999999776482582,oracle_nuisance,0.011547819711267948,1.1547819969381838,0.0019006996881216764,0.08014845848083496,0.11215421557426453,0.11674439162015915
0.009999999776482582,oracle_nuisance,0.010292005725204945,1.0292005955249204,0.0019471601117402315,0.02414650470018387,0.12218446284532547,0.1540859341621399
0.009999999776482582,oracle_nuisance,0.008175230585038662,1.2232070609461947,0.002245785668492317,0.06358557939529419,0.06268416345119476,0.1037643700838089
0.009999999776482582,oracle_nuisance,0.010592537000775337,1.0592537237536994,0.002157175214961171,0.03692017123103142,0.18326058983802795,0.14514008164405823
0.009999999776482582,oracle_nuisance,0.011220184154808521,1.1220184405599185,0.0019031434785574675,0.07245676964521408,0.16172103583812714,0.13906791806221008
0.009999999776482582,oracle_nuisance,0.009440608322620392,1.0592537508967348,0.002055802382528782,0.04860788956284523,0.11612865328788757,0.13939617574214935
0.009999999776482582,oracle_nuisance,0.009440608322620392,1.0592537508967348,0.0019092896254733205,0.04114723205566406,0.1985195279121399,0.1475968360900879
0.009999999776482582,oracle_nuisance,0.011220184154808521,1.1220184405599185,0.0019272201461717486,0.0722070038318634,0.0954427495598793,0.10326345264911652
0.009999999776482582,oracle_nuisance,0.009440608322620392,1.0592537508967348,0.0021471690852195024,0.03643123805522919,0.1338645964860916,0.14144714176654816
0.009999999776482582,oracle_nuisance,0.012232070788741112,1.2232071062149206,0.0021608814131468534,0.0653843879699707,0.0655691921710968,0.09865232557058334
0.009999999776482582,oracle_nuisance,0.01412537507712841,1.4125375392855153,0.0019962117075920105,0.16785500943660736,0.0646892860531807,0.1038336381316185
0.009999999776482582,oracle_nuisance,0.010901845060288906,1.0901845303964137,0.002183556091040373,0.05613794922828674,0.12331915646791458,0.1495460867881775
0.009999999776482582,oracle_nuisance,0.009999999776482582,1.0,0.0021082099992781878,0.0,0.08379654586315155,0.11620723456144333
0.009999999776482582,pred_a1_only,1.0,100.00000223517424,0.015531298704445362,0.504960834980011,0.051915332674980164,0.10205497592687607
0.009999999776482582,pred_a1_only,1.0,100.00000223517424,0.0043015144765377045,0.41128411889076233,0.05831913277506828,0.09933433681726456
0.009999999776482582,pred_a1_only,0.37583741545677185,37.58374238573929,0.002911858493462205,0.9244275093078613,0.08219923079013824,0.09990838915109634
0.009999999776482582,pred_a1_only,0.0010000000474974513,9.999999301508103,0.011696959845721722,3.344923257827759,0.16436582803726196,0.15535558760166168
0.009999999776482582,pred_a1_only,0.01295686699450016,1.2956867284108713,0.0020069510210305452,1.5191124475677498e-05,0.12734803557395935,0.09848789870738983
0.009999999776482582,pred_a1_only,0.3254617750644684,32.54617823391061,0.002292356453835964,0.8048742413520813,0.11278224736452103,0.13405358791351318
0.009999999776482582,pred_a1_only,1.0,100.00000223517424,0.03873535618185997,0.8315548300743103,0.053448647260665894,0.10393062978982925
0.009999999776482582,pred_a1_only,0.33496543765068054,33.49654451377417,0.0020279609598219395,0.7147386074066162,0.11862504482269287,0.14002446830272675
0.009999999776482582,pred_a1_only,0.08175230026245117,8.175230208975751,0.001931344042532146,0.7267720103263855,0.12384577840566635,0.12861309945583344
0.009999999776482582,pred_a1_only,0.3254617750644684,32.54617823391061,0.0017351364949718118,0.45439720153808594,0.084065742790699,0.10015077888965607
0.009999999776482582,pred_a1_only,0.12232071161270142,12.232071434678243,0.0020546677988022566,0.6137080192565918,0.11307717114686966,0.15214279294013977
